position,driver_number,lap_duration,meeting_key,session_key
1,1,76.732,1143,7783
2,63,76.968,1143,7783
3,44,77.104,1143,7783
4,14,77.139,1143,7783
5,55,77.27,1143,7783
6,18,77.308,1143,7783
7,16,77.369,1143,7783
8,23,77.609,1143,7783
9,10,77.675,1143,7783
10,27,77.735,1143,7783
11,31,77.768,1143,7783
12,22,78.099,1143,7783
13,4,78.119,1143,7783
14,20,78.129,1143,7783
15,21,78.335,1143,7783
16,81,78.517,1143,7783
17,24,78.54,1143,7783
18,2,78.557,1143,7783
