session_key,session_type,session_name,date_start,date_end,meeting_key,circuit_key,circuit_short_name,country_key,country_code,country_name,location,gmt_offset,year,is_cancelled
9583,Practice,Practice 1,2024-08-30T11:30:00+00:00,2024-08-30T12:30:00+00:00,1244,39,Monza,13,ITA,Italy,Monza,02:00:00,2024,False
9584,Practice,Practice 2,2024-08-30T15:00:00+00:00,2024-08-30T16:00:00+00:00,1244,39,Monza,13,ITA,Italy,Monza,02:00:00,2024,False
9585,Practice,Practice 3,2024-08-31T10:30:00+00:00,2024-08-31T11:30:00+00:00,1244,39,Monza,13,ITA,Italy,Monza,02:00:00,2024,False
9586,Qualifying,Qualifying,2024-08-31T14:00:00+00:00,2024-08-31T15:00:00+00:00,1244,39,Monza,13,ITA,Italy,Monza,02:00:00,2024,False
9590,Race,Race,2024-09-01T13:00:00+00:00,2024-09-01T15:00:00+00:00,1244,39,Monza,13,ITA,Italy,Monza,02:00:00,2024,False
