position,driver_number,lap_duration,meeting_key,session_key
1,1,70.567,1217,9145
2,4,71.104,1217,9145
3,63,71.294,1217,9145
4,23,71.419,1217,9145
5,14,71.506,1217,9145
6,55,71.754,1217,9145
7,11,71.88,1217,9145
8,81,71.938,1217,9145
9,16,72.665,1217,9145
10,2,76.748,1217,9145
11,18,80.121,1217,9145
12,10,80.128,1217,9145
13,44,80.151,1217,9145
14,27,80.25,1217,9145
15,24,82.067,1217,9145
16,31,82.11,1217,9145
17,22,80.23,1217,9145
18,77,82.26,1217,9145
19,40,83.42,1217,9145
