meeting_key,session_key,date,driver_number,lap_number,category,flag,scope,sector,qualifying_phase,message
1233,9673,2024-04-21T06:09:38+00:00,,1,Other,,,,,DRS ENABLED IN ZONE 2
1233,9673,2024-04-21T06:11:44+00:00,,1,Other,,,,,DRS ENABLED IN ZONE 1
1233,9673,2024-04-21T06:20:01+00:00,,1,Flag,GREEN,Track,,,GREEN LIGHT - PIT EXIT OPEN
1233,9673,2024-04-21T06:30:01+00:00,,1,Other,,,,,PIT EXIT CLOSED
1233,9673,2024-04-21T06:45:09+00:00,,1,Other,,,,,RISK OF RAIN FOR F1 RACE IS 10%
1233,9673,2024-04-21T06:57:10+00:00,,1,Drs,,,,,DRS DISABLED
1233,9673,2024-04-21T07:03:36.841000+00:00,,1,SessionStatus,,,,,SESSION STARTED
1233,9673,2024-04-21T07:03:37+00:00,,1,Flag,GREEN,Track,,,GREEN LIGHT - PIT EXIT OPEN
1233,9673,2024-04-21T07:05:29+00:00,,2,Drs,,,,,DRS ENABLED
1233,9673,2024-04-21T07:08:10+00:00,,3,Other,,,,,TURN 6 INCIDENT INVOLVING CARS 18 (STR) AND 27 (HUL) NOTED - FORCING ANOTHER DRIVER OFF THE TRACK
1233,9673,2024-04-21T07:08:12+00:00,,3,Other,,,,,CAR 27 (HUL) TIME 1:43.687 DELETED - TRACK LIMITS AT TURN 6 LAP 2 15:05:58
1233,9673,2024-04-21T07:11:59+00:00,,5,Other,,,,,TURN 14 INCIDENT INVOLVING CARS 23 (ALB) AND 10 (GAS) NOTED - FORCING ANOTHER DRIVER OFF THE TRACK
1233,9673,2024-04-21T07:12:30+00:00,,6,Other,,,,,CAR 10 (GAS) TIME 1:42.847 DELETED - TRACK LIMITS AT TURN 14 LAP 4 15:10:25
1233,9673,2024-04-21T07:16:47+00:00,,8,Other,,,,,FIA STEWARDS: TURN 6 INCIDENT INVOLVING CARS 18 (STR) AND 27 (HUL) UNDER INVESTIGATION - FORCING ANOTHER DRIVER OFF THE TRACK
1233,9673,2024-04-21T07:16:53+00:00,,8,Other,,,,,FIA STEWARDS: TURN 14 INCIDENT INVOLVING CARS 23 (ALB) AND 10 (GAS) UNDER INVESTIGATION - FORCING ANOTHER DRIVER OFF THE TRACK
1233,9673,2024-04-21T07:18:57+00:00,,10,Other,,,,,FIA STEWARDS: TURN 6 INCIDENT INVOLVING CARS 18 (STR) AND 27 (HUL) NO FURTHER ACTION - FORCING ANOTHER DRIVER OFF THE TRACK
1233,9673,2024-04-21T07:19:07+00:00,,10,Other,,,,,FIA STEWARDS: TURN 14 INCIDENT INVOLVING CARS 23 (ALB) AND 10 (GAS) NO FURTHER ACTION - FORCING ANOTHER DRIVER OFF THE TRACK
1233,9673,2024-04-21T07:19:12+00:00,,10,Other,,,,,CAR 2 (SAR) TIME 1:44.213 DELETED - TRACK LIMITS AT TURN 6 LAP 8 15:16:26
1233,9673,2024-04-21T07:30:06+00:00,,16,Other,,,,,INCIDENT INVOLVING CAR 10 (GAS) NOTED - UNSAFE CONDITION
1233,9673,2024-04-21T07:30:19+00:00,,16,Other,,,,,FIA STEWARDS: INCIDENT INVOLVING CAR 10 (GAS) WILL BE INVESTIGATED AFTER THE RACE - UNSAFE CONDITION
1233,9673,2024-04-21T07:37:40+00:00,,21,Flag,YELLOW,Sector,13.0,,YELLOW IN TRACK SECTOR 13
1233,9673,2024-04-21T07:38:14+00:00,,21,Flag,YELLOW,Sector,12.0,,YELLOW IN TRACK SECTOR 12
1233,9673,2024-04-21T07:39:16+00:00,,22,SafetyCar,,,,,VIRTUAL SAFETY CAR DEPLOYED
1233,9673,2024-04-21T07:39:48+00:00,,22,Flag,DOUBLE YELLOW,Sector,13.0,,DOUBLE YELLOW IN TRACK SECTOR 13
1233,9673,2024-04-21T07:43:21+00:00,,23,SafetyCar,,,,,SAFETY CAR DEPLOYED
1233,9673,2024-04-21T07:43:29+00:00,,23,Flag,CLEAR,Sector,12.0,,CLEAR IN TRACK SECTOR 12
1233,9673,2024-04-21T07:47:18+00:00,,25,Other,,,,,INCIDENT INVOLVING CARS 2 (SAR) AND 27 (HUL) NOTED - SAFETY CAR INFRINGEMENT
