position,driver_number,lap_duration,meeting_key,session_key
1,1,89.708,1141,7768
2,11,89.846,1141,7768
3,16,90.0,1141,7768
4,55,90.154,1141,7768
5,14,90.336,1141,7768
6,63,90.34,1141,7768
7,44,90.384,1141,7768
8,18,90.836,1141,7768
9,31,90.984,1141,7768
10,27,,1141,7768
11,4,91.381,1141,7768
12,77,91.443,1141,7768
13,24,91.473,1141,7768
14,22,92.51,1141,7768
15,23,,1141,7768
16,2,91.652,1141,7768
17,20,91.892,1141,7768
18,81,92.101,1141,7768
19,21,92.121,1141,7768
20,10,92.181,1141,7768
