meeting_key,session_key,date,driver_number,lap_number,category,flag,scope,sector,qualifying_phase,message
1248,9625,2024-10-27T19:08:01+00:00,,1,Other,,,,,PINK HEAD PADDING MATERIAL MUST BE USED
1248,9625,2024-10-27T19:20:00+00:00,,1,Flag,GREEN,Track,,,GREEN LIGHT - PIT EXIT OPEN
1248,9625,2024-10-27T19:30:00+00:00,,1,Other,,,,,PIT EXIT CLOSED
1248,9625,2024-10-27T19:31:05+00:00,,1,Flag,DOUBLE YELLOW,Sector,11.0,,DOUBLE YELLOW IN TRACK SECTOR 11
1248,9625,2024-10-27T19:31:06+00:00,,1,Other,,,,,DRS DISABLED IN ZONE 1
1248,9625,2024-10-27T19:31:07+00:00,,1,Flag,DOUBLE YELLOW,Sector,16.0,,DOUBLE YELLOW IN TRACK SECTOR 16
1248,9625,2024-10-27T19:31:28+00:00,,1,Flag,DOUBLE YELLOW,Sector,6.0,,DOUBLE YELLOW IN TRACK SECTOR 6
1248,9625,2024-10-27T19:31:29+00:00,,1,Other,,,,,DRS DISABLED IN ZONE 3
1248,9625,2024-10-27T19:31:36+00:00,,1,Flag,DOUBLE YELLOW,Sector,7.0,,DOUBLE YELLOW IN TRACK SECTOR 7
1248,9625,2024-10-27T19:31:39+00:00,,1,Flag,DOUBLE YELLOW,Sector,9.0,,DOUBLE YELLOW IN TRACK SECTOR 9
1248,9625,2024-10-27T19:31:42+00:00,,1,Flag,DOUBLE YELLOW,Sector,15.0,,DOUBLE YELLOW IN TRACK SECTOR 15
1248,9625,2024-10-27T19:32:33+00:00,,1,Flag,DOUBLE YELLOW,Sector,10.0,,DOUBLE YELLOW IN TRACK SECTOR 10
1248,9625,2024-10-27T19:32:47+00:00,,1,Flag,YELLOW,Sector,5.0,,YELLOW IN TRACK SECTOR 5
1248,9625,2024-10-27T19:33:14+00:00,,1,Flag,DOUBLE YELLOW,Sector,14.0,,DOUBLE YELLOW IN TRACK SECTOR 14
1248,9625,2024-10-27T19:33:15+00:00,,1,Flag,DOUBLE YELLOW,Sector,13.0,,DOUBLE YELLOW IN TRACK SECTOR 13
1248,9625,2024-10-27T19:34:21+00:00,,1,Flag,DOUBLE YELLOW,Sector,12.0,,DOUBLE YELLOW IN TRACK SECTOR 12
