meeting_key,session_key,date,driver_number,lap_number,category,flag,scope,sector,qualifying_phase,message
1238,9539,2024-06-23T12:07:38+00:00,,1,Other,,,,,PINK HEAD PADDING MATERIAL MUST BE USED
1238,9539,2024-06-23T12:14:08+00:00,,1,Other,,,,,DRS ENABLED IN ZONE 2
1238,9539,2024-06-23T12:16:18+00:00,,1,Flag,CLEAR,Sector,15.0,,CLEAR IN TRACK SECTOR 15
1238,9539,2024-06-23T12:20:00+00:00,,1,Flag,GREEN,Track,,,GREEN LIGHT - PIT EXIT OPEN
1238,9539,2024-06-23T12:30:00+00:00,,1,Other,,,,,PIT EXIT CLOSED
1238,9539,2024-06-23T12:45:13+00:00,,1,Other,,,,,RISK OF RAIN FOR F1 RACE IS 20 %
1238,9539,2024-06-23T12:57:06+00:00,,1,Drs,,,,,DRS DISABLED
1238,9539,2024-06-23T13:03:14+00:00,,1,Flag,GREEN,Track,,,GREEN LIGHT - PIT EXIT OPEN
1238,9539,2024-06-23T13:03:14.412000+00:00,,1,SessionStatus,,,,,SESSION STARTED
1238,9539,2024-06-23T13:04:49+00:00,,2,Drs,,,,,DRS ENABLED
1238,9539,2024-06-23T13:07:06+00:00,,3,Other,,,,,TURN 1 INCIDENT INVOLVING CARS 4 (NOR) AND 1 (VER) NOTED - FORCING ANOTHER DRIVER OFF THE TRACK
1238,9539,2024-06-23T13:08:27+00:00,,4,Other,,,,,FIA STEWARDS: TURN 1 INCIDENT INVOLVING CARS 4 (NOR) AND 1 (VER) REVIEWED NO FURTHER INVESTIGATION - FORCING ANOTHER DRIVER OFF THE TRACK
1238,9539,2024-06-23T13:08:57+00:00,,5,Other,,,,,CAR 55 (SAI) TIME 1:20.046 DELETED - TRACK LIMITS AT TURN 2 LAP 3 15:06:13
1238,9539,2024-06-23T13:09:09+00:00,,5,Other,,,,,CAR 14 (ALO) LAP DELETED - TRACK LIMITS AT TURN 2 LAP 1 15:03:33
1238,9539,2024-06-23T13:09:20+00:00,,5,Other,,,,,TURN 1 INCIDENT INVOLVING CAR 55 (SAI) NOTED - LEAVING THE TRACK AND GAINING AN ADVANTAGE
1238,9539,2024-06-23T13:10:24+00:00,,6,Other,,,,,FIA STEWARDS: TURN 1 INCIDENT INVOLVING CAR 55 (SAI) REVIEWED NO FURTHER INVESTIGATION - LEAVING THE TRACK AND GAINING AN ADVANTAGE
1238,9539,2024-06-23T13:14:24+00:00,,9,Other,,,,,CAR 22 (TSU) TIME 1:23.735 DELETED - TRACK LIMITS AT TURN 2 LAP 7 15:11:52
1238,9539,2024-06-23T13:18:04+00:00,,11,Other,,,,,TURN 5 INCIDENT INVOLVING CAR 27 (HUL) NOTED - LEAVING THE TRACK AND GAINING AN ADVANTAGE
1238,9539,2024-06-23T13:18:08+00:00,,12,Other,,,,,CAR 27 (HUL) LAP DELETED - TRACK LIMITS AT TURN 5 LAP 1 15:03:58
1238,9539,2024-06-23T13:19:22+00:00,,12,Other,,,,,INCIDENT INVOLVING CAR 20 (MAG) NOTED - FALSE START
1238,9539,2024-06-23T13:19:50+00:00,,13,Other,,,,,FIA STEWARDS: TURN 5 INCIDENT INVOLVING CAR 27 (HUL) REVIEWED NO FURTHER INVESTIGATION - LEAVING THE TRACK AND GAINING AN ADVANTAGE
1238,9539,2024-06-23T13:20:24+00:00,,13,Other,,,,,CAR 2 (SAR) TIME 1:22.491 DELETED - TRACK LIMITS AT TURN 13 LAP 3 15:07:24
1238,9539,2024-06-23T13:20:54+00:00,,14,Other,,,,,FIA STEWARDS: INCIDENT INVOLVING CAR 20 (MAG) UNDER INVESTIGATION - FALSE START
1238,9539,2024-06-23T13:22:28+00:00,,15,Other,,,,,CAR 22 (TSU) TIME 1:22.341 DELETED - TRACK LIMITS AT TURN 2 LAP 12 15:19:05
1238,9539,2024-06-23T13:22:43+00:00,,15,Other,,,,,FIA STEWARDS: 5 SECOND TIME PENALTY FOR CAR 20 (MAG) - FALSE START
1238,9539,2024-06-23T13:23:09+00:00,,15,Other,,,,,TURN 1 INCIDENT INVOLVING CARS 20 (MAG) AND 22 (TSU) NOTED - FORCING ANOTHER DRIVER OFF THE TRACK
1238,9539,2024-06-23T13:23:52+00:00,,16,Other,,,,,CAR 14 (ALO) TIME 1:22.426 DELETED - TRACK LIMITS AT TURN 12 LAP 10 15:16:55
1238,9539,2024-06-23T13:25:53+00:00,,17,Other,,,,,FIA STEWARDS: TURN 1 INCIDENT INVOLVING CARS 20 (MAG) AND 22 (TSU) REVIEWED NO FURTHER INVESTIGATION - FORCING ANOTHER DRIVER OFF THE TRACK
1238,9539,2024-06-23T13:30:04+00:00,,20,Other,,,,,TURN 1 INCIDENT INVOLVING CARS 44 (HAM) AND 55 (SAI) NOTED
1238,9539,2024-06-23T13:31:25+00:00,,21,Other,,,,,CAR 55 (SAI) TIME 1:21.079 DELETED - TRACK LIMITS AT TURN 2 LAP 19 15:28:11
1238,9539,2024-06-23T13:32:55+00:00,,22,Other,,,,,FIA STEWARDS: TURN 1 INCIDENT INVOLVING CARS 44 (HAM) AND 55 (SAI) REVIEWED NO FURTHER INVESTIGATION
1238,9539,2024-06-23T13:34:40+00:00,,24,Other,,,,,CAR 44 (HAM) TIME 1:19.915 DELETED - TRACK LIMITS AT TURN 5 LAP 21 15:31:15
1238,9539,2024-06-23T13:42:30+00:00,,29,Other,,,,,CAR 44 (HAM) TIME 1:20.236 DELETED - TRACK LIMITS AT TURN 5 LAP 28 15:40:35
1238,9539,2024-06-23T13:47:18+00:00,,33,Other,,,,,CAR 3 (RIC) TIME 1:21.542 DELETED - TRACK LIMITS AT TURN 9 LAP 31 15:45:36
1238,9539,2024-06-23T13:52:17+00:00,22.0,37,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 22 (TSU) TIMED AT 15:52:16
1238,9539,2024-06-23T13:54:36+00:00,18.0,39,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 15:54:36
1238,9539,2024-06-23T13:56:53+00:00,77.0,40,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 15:56:52
1238,9539,2024-06-23T13:57:11+00:00,20.0,41,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 15:57:11
1238,9539,2024-06-23T13:58:02+00:00,22.0,41,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 22 (TSU) TIMED AT 15:58:02
1238,9539,2024-06-23T13:59:43+00:00,77.0,42,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 15:59:43
1238,9539,2024-06-23T13:59:59+00:00,2.0,43,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 2 (SAR) TIMED AT 15:59:59
1238,9539,2024-06-23T14:00:02+00:00,24.0,43,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 16:00:01
1238,9539,2024-06-23T14:00:43+00:00,23.0,43,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 16:00:42
1238,9539,2024-06-23T14:00:51+00:00,22.0,43,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 22 (TSU) TIMED AT 16:00:50
1238,9539,2024-06-23T14:01:09+00:00,18.0,43,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 16:01:08
1238,9539,2024-06-23T14:01:14+00:00,2.0,44,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 2 (SAR) TIMED AT 16:01:13
1238,9539,2024-06-23T14:02:04+00:00,23.0,44,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 16:02:03
1238,9539,2024-06-23T14:02:44+00:00,22.0,45,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 22 (TSU) TIMED AT 16:02:43
1238,9539,2024-06-23T14:02:44+00:00,2.0,45,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 2 (SAR) TIMED AT 16:02:43
1238,9539,2024-06-23T14:03:05+00:00,23.0,45,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 16:03:05
1238,9539,2024-06-23T14:04:46+00:00,,46,Other,,,,,INCIDENT INVOLVING CAR 27 (HUL) NOTED - SPEEDING IN THE PIT LANE
1238,9539,2024-06-23T14:04:51+00:00,3.0,46,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 3 (RIC) TIMED AT 16:04:50
1238,9539,2024-06-23T14:05:10+00:00,,46,Other,,,,,FIA STEWARDS: INCIDENT INVOLVING CAR 27 (HUL) UNDER INVESTIGATION - SPEEDING IN THE PIT LANE
1238,9539,2024-06-23T14:05:22+00:00,,47,Other,,,,,CAR 23 (ALB) TIME 1:24.250 DELETED - TRACK LIMITS AT TURN 14 LAP 42 16:01:08
1238,9539,2024-06-23T14:05:52+00:00,23.0,47,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 16:05:51
1238,9539,2024-06-23T14:06:22+00:00,,47,Other,,,,,FIA STEWARDS: 5 SECOND TIME PENALTY FOR CAR 27 (HUL) - SPEEDING IN THE PIT LANE
1238,9539,2024-06-23T14:06:23+00:00,23.0,47,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 16:06:22
1238,9539,2024-06-23T14:07:12+00:00,2.0,48,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 2 (SAR) TIMED AT 16:07:11
1238,9539,2024-06-23T14:07:17+00:00,,48,Other,,,,,CAR 2 (SAR) TIME 1:21.041 DELETED - TRACK LIMITS AT TURN 9 LAP 46 16:06:35
