meeting_key,session_key,date,driver_number,lap_number,category,flag,scope,sector,qualifying_phase,message
1236,9523,2024-05-26T12:20:00+00:00,,1,Flag,GREEN,Track,,,GREEN LIGHT - PIT EXIT OPEN
1236,9523,2024-05-26T12:30:00+00:00,,1,Other,,,,,PIT EXIT CLOSED
1236,9523,2024-05-26T12:31:05+00:00,,1,Flag,DOUBLE YELLOW,Sector,7.0,,DOUBLE YELLOW IN TRACK SECTOR 7
1236,9523,2024-05-26T12:31:34+00:00,,1,Flag,CLEAR,Sector,7.0,,CLEAR IN TRACK SECTOR 7
1236,9523,2024-05-26T12:42:06+00:00,,1,Flag,DOUBLE YELLOW,Sector,12.0,,DOUBLE YELLOW IN TRACK SECTOR 12
1236,9523,2024-05-26T12:43:01+00:00,,1,Flag,CLEAR,Sector,12.0,,CLEAR IN TRACK SECTOR 12
1236,9523,2024-05-26T12:45:12+00:00,,1,Other,,,,,RISK OF RAIN FOR F1 RACE IS 0%
1236,9523,2024-05-26T12:57:06+00:00,,1,Drs,,,,,DRS DISABLED
1236,9523,2024-05-26T13:03:11+00:00,,1,Flag,GREEN,Track,,,GREEN LIGHT - PIT EXIT OPEN
1236,9523,2024-05-26T13:03:11.068000+00:00,,1,SessionStatus,,,,,SESSION STARTED
1236,9523,2024-05-26T13:03:36+00:00,,1,Flag,DOUBLE YELLOW,Sector,3.0,,DOUBLE YELLOW IN TRACK SECTOR 3
1236,9523,2024-05-26T13:03:38+00:00,,1,Flag,YELLOW,Sector,6.0,,YELLOW IN TRACK SECTOR 6
1236,9523,2024-05-26T13:03:39+00:00,,1,Flag,YELLOW,Sector,4.0,,YELLOW IN TRACK SECTOR 4
1236,9523,2024-05-26T13:03:39+00:00,,1,Flag,DOUBLE YELLOW,Sector,4.0,,DOUBLE YELLOW IN TRACK SECTOR 4
1236,9523,2024-05-26T13:03:44+00:00,,1,Flag,YELLOW,Sector,5.0,,YELLOW IN TRACK SECTOR 5
1236,9523,2024-05-26T13:03:55+00:00,,1,Flag,CLEAR,Sector,6.0,,CLEAR IN TRACK SECTOR 6
1236,9523,2024-05-26T13:03:57+00:00,,1,Flag,YELLOW,Sector,6.0,,YELLOW IN TRACK SECTOR 6
1236,9523,2024-05-26T13:04:01+00:00,,1,Flag,CLEAR,Sector,5.0,,CLEAR IN TRACK SECTOR 5
1236,9523,2024-05-26T13:04:02+00:00,,1,Flag,CLEAR,Sector,6.0,,CLEAR IN TRACK SECTOR 6
1236,9523,2024-05-26T13:04:03+00:00,,1,Flag,DOUBLE YELLOW,Sector,10.0,,DOUBLE YELLOW IN TRACK SECTOR 10
1236,9523,2024-05-26T13:04:04+00:00,,1,Flag,YELLOW,Sector,9.0,,YELLOW IN TRACK SECTOR 9
