meeting_key,session_key,date,driver_number,lap_number,category,flag,scope,sector,qualifying_phase,message
1249,9636,2024-11-03T14:44:52+00:00,,1,Other,,,,,PINK HEAD PADDING MATERIAL MUST BE USED
1249,9636,2024-11-03T14:44:59+00:00,,1,Other,,,,,AWNINGS MAY BE USED
1249,9636,2024-11-03T14:49:02+00:00,,1,Other,,,,,LOW GRIP CONDITIONS
1249,9636,2024-11-03T14:50:01+00:00,,1,Flag,GREEN,Track,,,GREEN LIGHT - PIT EXIT OPEN
1249,9636,2024-11-03T15:00:01+00:00,,1,Other,,,,,PIT EXIT CLOSED
1249,9636,2024-11-03T15:15:12+00:00,,1,Other,,,,,RISK OF RAIN FOR F1 RACE IS 100%
1249,9636,2024-11-03T15:27:04+00:00,,1,Drs,,,,,DRS DISABLED
1249,9636,2024-11-03T15:31:01+00:00,,1,Flag,YELLOW,Sector,5.0,,YELLOW IN TRACK SECTOR 5
1249,9636,2024-11-03T15:32:04+00:00,,1,Flag,DOUBLE YELLOW,Sector,5.0,,DOUBLE YELLOW IN TRACK SECTOR 5
1249,9636,2024-11-03T15:33:13+00:00,,1,Other,,,,,ABORTED START
1249,9636,2024-11-03T15:36:35+00:00,,1,Flag,CLEAR,Sector,5.0,,CLEAR IN TRACK SECTOR 5
1249,9636,2024-11-03T15:36:58+00:00,,1,Other,,,,,FORMATION LAP WILL START AT 12:47
1249,9636,2024-11-03T15:37:26+00:00,,1,Other,,,,,INCIDENT INVOLVING CAR 4 (NOR) NOTED - STARTING PROCEDURE INFRINGEMENT
1249,9636,2024-11-03T15:38:41+00:00,,1,Other,,,,,FIA STEWARDS: INCIDENT INVOLVING CAR 4 (NOR) UNDER INVESTIGATION - STARTING PROCEDURE INFRINGEMENT
1249,9636,2024-11-03T15:49:57.515000+00:00,,1,SessionStatus,,,,,SESSION STARTED
1249,9636,2024-11-03T15:49:58+00:00,,1,Flag,GREEN,Track,,,GREEN LIGHT - PIT EXIT OPEN
1249,9636,2024-11-03T15:51:13+00:00,,1,Flag,YELLOW,Sector,11.0,,YELLOW IN TRACK SECTOR 11
1249,9636,2024-11-03T15:51:22+00:00,,1,Flag,CLEAR,Sector,11.0,,CLEAR IN TRACK SECTOR 11
1249,9636,2024-11-03T15:55:28+00:00,,4,Flag,DOUBLE YELLOW,Sector,10.0,,DOUBLE YELLOW IN TRACK SECTOR 10
1249,9636,2024-11-03T15:55:31+00:00,,4,Flag,CLEAR,Sector,10.0,,CLEAR IN TRACK SECTOR 10
1249,9636,2024-11-03T15:57:01+00:00,,5,Other,,,,,TURN 10 INCIDENT INVOLVING CARS 50 (BEA) AND 43 (COL) NOTED - CAUSING A COLLISION
1249,9636,2024-11-03T15:58:08+00:00,,6,Other,,,,,"INCIDENT INVOLVING CARS 63 (RUS), 22 (TSU) AND 30 (LAW) NOTED - STARTING PROCEDURE INFRINGEMENT"
1249,9636,2024-11-03T15:58:12+00:00,,6,Other,,,,,CAR 24 (ZHO) TIME 1:29.677 DELETED - TRACK LIMITS AT TURN 4 LAP 5 12:56:34
1249,9636,2024-11-03T15:58:29+00:00,,6,Other,,,,,FIA STEWARDS: TURN 10 INCIDENT INVOLVING CARS 50 (BEA) AND 43 (COL) UNDER INVESTIGATION - CAUSING A COLLISION
1249,9636,2024-11-03T15:59:20+00:00,,7,Other,,,,,CAR 43 (COL) TIME 1:27.143 DELETED - TRACK LIMITS AT TURN 2 LAP 6 12:57:37
1249,9636,2024-11-03T16:01:30+00:00,,9,Other,,,,,FIA STEWARDS: 10 SECOND TIME PENALTY FOR CAR 50 (BEA) - CAUSING A COLLISION
1249,9636,2024-11-03T16:05:40+00:00,,12,Flag,DOUBLE YELLOW,Sector,13.0,,DOUBLE YELLOW IN TRACK SECTOR 13
1249,9636,2024-11-03T16:05:51+00:00,,12,Flag,CLEAR,Sector,13.0,,CLEAR IN TRACK SECTOR 13
1249,9636,2024-11-03T16:06:07+00:00,,12,Other,,,,,CAR 44 (HAM) TIME 1:31.858 DELETED - TRACK LIMITS AT TURN 12 LAP 11 13:05:45
1249,9636,2024-11-03T16:07:12+00:00,,13,Other,,,,,FIA STEWARDS: INCIDENT INVOLVING CAR 4 (NOR) WILL BE INVESTIGATED AFTER THE RACE - STARTING PROCEDURE INFRINGEMENT
1249,9636,2024-11-03T16:07:18+00:00,,13,Other,,,,,"FIA STEWARDS: INCIDENT INVOLVING CARS 63 (RUS), 22 (TSU) AND 30 (LAW) WILL BE INVESTIGATED AFTER THE RACE - STARTING PROCEDURE INFRINGEMENT"
1249,9636,2024-11-03T16:10:22+00:00,,15,Other,,,,,CAR 43 (COL) TIME 1:24.750 DELETED - TRACK LIMITS AT TURN 2 LAP 14 13:09:01
1249,9636,2024-11-03T16:13:05+00:00,,17,Other,,,,,CAR 14 (ALO) TIME 1:28.626 DELETED - TRACK LIMITS AT TURN 2 LAP 16 13:11:43
1249,9636,2024-11-03T16:16:17+00:00,,19,Other,,,,,INCIDENT INVOLVING CAR 43 (COL) NOTED - LEAVING THE TRACK AND GAINING AN ADVANTAGE
1249,9636,2024-11-03T16:16:46+00:00,,19,Other,,,,,CAR 43 (COL) TIME 1:24.836 DELETED - TRACK LIMITS AT TURN 2 LAP 18 13:14:42
1249,9636,2024-11-03T16:18:07+00:00,,20,Other,,,,,CAR 44 (HAM) TIME 1:26.872 DELETED - TRACK LIMITS AT TURN 2 LAP 19 13:16:09
1249,9636,2024-11-03T16:21:50+00:00,,23,Other,,,,,CAR 55 (SAI) TIME 1:27.774 DELETED - TRACK LIMITS AT TURN 4 LAP 22 13:20:41
1249,9636,2024-11-03T16:23:12+00:00,,24,Other,,,,,CAR 43 (COL) TIME 1:28.291 DELETED - TRACK LIMITS AT TURN 4 LAP 23 13:22:04
1249,9636,2024-11-03T16:25:48+00:00,,26,Flag,DOUBLE YELLOW,Sector,2.0,,DOUBLE YELLOW IN TRACK SECTOR 2
1249,9636,2024-11-03T16:25:52+00:00,,26,Flag,CLEAR,Sector,2.0,,CLEAR IN TRACK SECTOR 2
1249,9636,2024-11-03T16:26:36+00:00,,26,Other,,,,,FIA STEWARDS: INCIDENT INVOLVING CAR 43 (COL) REVIEWED NO FURTHER INVESTIGATION - LEAVING THE TRACK AND GAINING AN ADVANTAGE
1249,9636,2024-11-03T16:27:07+00:00,,27,Other,,,,,TURN 1 INCIDENT INVOLVING CARS 81 (PIA) AND 30 (LAW) NOTED - CAUSING A COLLISION
1249,9636,2024-11-03T16:27:26+00:00,,27,Other,,,,,CAR 30 (LAW) TIME 1:32.246 DELETED - TRACK LIMITS AT TURN 2 LAP 26 13:25:46
1249,9636,2024-11-03T16:27:42+00:00,,27,Flag,DOUBLE YELLOW,Sector,2.0,,DOUBLE YELLOW IN TRACK SECTOR 2
1249,9636,2024-11-03T16:27:45+00:00,,27,Flag,YELLOW,Sector,2.0,,YELLOW IN TRACK SECTOR 2
1249,9636,2024-11-03T16:27:52+00:00,,27,Flag,CLEAR,Sector,1.0,,CLEAR IN TRACK SECTOR 1
1249,9636,2024-11-03T16:28:21+00:00,,28,SafetyCar,,,,,VIRTUAL SAFETY CAR DEPLOYED
1249,9636,2024-11-03T16:28:37+00:00,,28,Flag,DOUBLE YELLOW,Sector,2.0,,DOUBLE YELLOW IN TRACK SECTOR 2
1249,9636,2024-11-03T16:29:49+00:00,,28,Flag,CLEAR,Sector,2.0,,CLEAR IN TRACK SECTOR 2
1249,9636,2024-11-03T16:29:50+00:00,,28,SafetyCar,,,,,VIRTUAL SAFETY CAR ENDING
1249,9636,2024-11-03T16:30:04+00:00,,29,Flag,CLEAR,Track,,,TRACK CLEAR
1249,9636,2024-11-03T16:30:21+00:00,,29,Other,,,,,FIA STEWARDS: TURN 1 INCIDENT INVOLVING CARS 81 (PIA) AND 30 (LAW) UNDER INVESTIGATION - CAUSING A COLLISION
1249,9636,2024-11-03T16:31:07+00:00,,29,Other,,,,,FIA STEWARDS: 10 SECOND TIME PENALTY FOR CAR 81 (PIA) - CAUSING A COLLISION
1249,9636,2024-11-03T16:32:28+00:00,24.0,30,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 13:32:27
1249,9636,2024-11-03T16:32:48+00:00,,30,Other,,,,,CAR 30 (LAW) TIME 2:05.322 DELETED - TRACK LIMITS AT TURN 5 LAP 29 13:31:38
1249,9636,2024-11-03T16:32:53+00:00,,30,SafetyCar,,,,,SAFETY CAR DEPLOYED
1249,9636,2024-11-03T16:35:57+00:00,,31,Other,,,,,INCIDENT INVOLVING CAR 27 (HUL) NOTED - CONTINUING ON TRACK AFTER RECEIVING ASSISTANCE
1249,9636,2024-11-03T16:36:22+00:00,,32,Other,,,,,CAR 63 (RUS) TIME 2:05.485 DELETED - TRACK LIMITS AT TURN 2 LAP 31 13:34:24
1249,9636,2024-11-03T16:37:06+00:00,,32,Flag,DOUBLE YELLOW,Sector,14.0,,DOUBLE YELLOW IN TRACK SECTOR 14
1249,9636,2024-11-03T16:37:21.752000+00:00,,32,SessionStatus,,,,,SESSION ABORTED
1249,9636,2024-11-03T16:37:22+00:00,,32,Flag,RED,Track,,,RED FLAG
1249,9636,2024-11-03T16:37:22+00:00,,32,Flag,CLEAR,Sector,14.0,,CLEAR IN TRACK SECTOR 14
1249,9636,2024-11-03T16:40:51+00:00,,33,Other,,,,,AWNINGS MAY BE USED
1249,9636,2024-11-03T16:41:26+00:00,,33,Other,,,,,TURN 1 INCIDENT INVOLVING CARS 44 (HAM) AND 30 (LAW) NOTED - CAUSING A COLLISION
1249,9636,2024-11-03T16:47:33+00:00,,33,Other,,,,,FIA STEWARDS: BLACK FLAG FOR CAR 27 (HUL)
