meeting_key,session_key,date,driver_number,lap_number,category,flag,scope,sector,qualifying_phase,message
1235,9515,2024-05-19T12:20:00+00:00,,1,Flag,GREEN,Track,,,GREEN LIGHT - PIT EXIT OPEN
1235,9515,2024-05-19T12:30:00+00:00,,1,Other,,,,,PIT EXIT CLOSED
1235,9515,2024-05-19T12:32:58+00:00,,1,Flag,YELLOW,Sector,14.0,,YELLOW IN TRACK SECTOR 14
1235,9515,2024-05-19T12:33:01+00:00,,1,Flag,CLEAR,Sector,14.0,,CLEAR IN TRACK SECTOR 14
1235,9515,2024-05-19T12:33:05+00:00,,1,Flag,DOUBLE YELLOW,Sector,14.0,,DOUBLE YELLOW IN TRACK SECTOR 14
1235,9515,2024-05-19T12:33:08+00:00,,1,Flag,CLEAR,Sector,14.0,,CLEAR IN TRACK SECTOR 14
1235,9515,2024-05-19T12:33:43+00:00,,1,Flag,YELLOW,Sector,14.0,,YELLOW IN TRACK SECTOR 14
1235,9515,2024-05-19T12:33:45+00:00,,1,Flag,CLEAR,Sector,14.0,,CLEAR IN TRACK SECTOR 14
1235,9515,2024-05-19T12:45:07+00:00,,1,Other,,,,,RISK OF RAIN FOR F1 RACE IS 10%
1235,9515,2024-05-19T12:57:03+00:00,,1,Drs,,,,,DRS DISABLED
1235,9515,2024-05-19T13:03:16.593000+00:00,,1,SessionStatus,,,,,SESSION STARTED
1235,9515,2024-05-19T13:03:17+00:00,,1,Flag,GREEN,Track,,,GREEN LIGHT - PIT EXIT OPEN
1235,9515,2024-05-19T13:04:52+00:00,,2,Drs,,,,,DRS ENABLED
1235,9515,2024-05-19T13:16:42+00:00,23.0,10,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 15:16:41
1235,9515,2024-05-19T13:17:02+00:00,23.0,11,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 15:17:01
1235,9515,2024-05-19T13:17:57+00:00,23.0,11,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 15:17:56
1235,9515,2024-05-19T13:18:08+00:00,23.0,12,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 15:18:08
1235,9515,2024-05-19T13:19:56+00:00,,13,Other,,,,,INCIDENT INVOLVING CAR 23 (ALB) NOTED - UNSAFE CONDITION
1235,9515,2024-05-19T13:24:45+00:00,,16,Other,,,,,FIA STEWARDS: INCIDENT INVOLVING CAR 23 (ALB) UNDER INVESTIGATION - UNSAFE CONDITION
1235,9515,2024-05-19T13:26:19+00:00,,18,Other,,,,,CAR 1 (VER) TIME 1:21.323 DELETED - TRACK LIMITS AT TURN 18 LAP 15 15:23:26
1235,9515,2024-05-19T13:28:00+00:00,,19,Other,,,,,CAR 11 (PER) TIME 1:26.800 DELETED - TRACK LIMITS AT TURN 17 LAP 17 15:26:32
1235,9515,2024-05-19T13:31:32+00:00,23.0,21,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 15:31:32
1235,9515,2024-05-19T13:31:58+00:00,,22,Other,,,,,CAR 1 (VER) TIME 1:21.550 DELETED - TRACK LIMITS AT TURN 6 LAP 20 15:29:22
1235,9515,2024-05-19T13:32:49+00:00,,22,Other,,,,,FIA STEWARDS: 10 SECOND STOP/GO PENALTY FOR CAR 23 (ALB) - UNSAFE CONDITION
1235,9515,2024-05-19T13:34:26+00:00,,24,Other,,,,,CAR 1 (VER) TIME 1:20.885 DELETED - TRACK LIMITS AT TURN 17 LAP 11 15:17:58
1235,9515,2024-05-19T13:34:34+00:00,1.0,24,Flag,BLACK AND WHITE,Driver,,,BLACK AND WHITE FLAG FOR CAR 1 (VER) - TRACK LIMITS
1235,9515,2024-05-19T13:35:32+00:00,,24,Other,,,,,CAR 22 (TSU) TIME 1:23.393 DELETED - TRACK LIMITS AT TURN 6 LAP 23 15:34:21
1235,9515,2024-05-19T13:38:24+00:00,23.0,26,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 15:38:23
1235,9515,2024-05-19T13:39:15+00:00,,27,Other,,,,,CAR 44 (HAM) TIME 1:26.346 DELETED - TRACK LIMITS AT TURN 13 LAP 26 15:38:16
1235,9515,2024-05-19T13:39:20+00:00,23.0,27,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 15:39:19
1235,9515,2024-05-19T13:43:29+00:00,23.0,30,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 15:43:28
1235,9515,2024-05-19T13:46:25+00:00,23.0,32,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 15:46:24
1235,9515,2024-05-19T13:47:15+00:00,2.0,33,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 2 (SAR) TIMED AT 15:47:14
1235,9515,2024-05-19T13:50:51+00:00,10.0,35,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 10 (GAS) TIMED AT 15:50:50
1235,9515,2024-05-19T13:51:12+00:00,10.0,36,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 10 (GAS) TIMED AT 15:51:12
1235,9515,2024-05-19T13:53:08+00:00,24.0,37,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 15:53:07
1235,9515,2024-05-19T13:54:14+00:00,2.0,38,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 2 (SAR) TIMED AT 15:54:14
1235,9515,2024-05-19T13:55:43+00:00,2.0,39,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 2 (SAR) TIMED AT 15:55:43
1235,9515,2024-05-19T13:57:00+00:00,2.0,40,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 2 (SAR) TIMED AT 15:57:00
1235,9515,2024-05-19T13:58:00+00:00,10.0,41,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 10 (GAS) TIMED AT 15:57:59
1235,9515,2024-05-19T13:58:50+00:00,10.0,41,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 10 (GAS) TIMED AT 15:58:49
1235,9515,2024-05-19T14:00:58+00:00,20.0,43,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 16:00:58
1235,9515,2024-05-19T14:00:59+00:00,10.0,43,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 10 (GAS) TIMED AT 16:00:59
1235,9515,2024-05-19T14:01:43+00:00,24.0,43,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 16:01:43
1235,9515,2024-05-19T14:03:19+00:00,2.0,45,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 2 (SAR) TIMED AT 16:03:19
1235,9515,2024-05-19T14:04:10+00:00,31.0,45,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 16:04:09
1235,9515,2024-05-19T14:04:44+00:00,77.0,46,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 16:04:44
1235,9515,2024-05-19T14:05:11+00:00,10.0,46,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 10 (GAS) TIMED AT 16:05:10
1235,9515,2024-05-19T14:07:06+00:00,31.0,47,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 16:07:05
1235,9515,2024-05-19T14:07:28+00:00,77.0,48,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 16:07:27
1235,9515,2024-05-19T14:07:34+00:00,31.0,48,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 16:07:34
1235,9515,2024-05-19T14:08:09+00:00,77.0,48,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 16:08:09
1235,9515,2024-05-19T14:08:26+00:00,20.0,48,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 16:08:26
1235,9515,2024-05-19T14:08:29+00:00,,48,Other,,,,,CAR 16 (LEC) TIME 1:21.313 DELETED - TRACK LIMITS AT TURN 15 LAP 47 16:06:55
1235,9515,2024-05-19T14:09:01+00:00,24.0,49,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 16:09:00
1235,9515,2024-05-19T14:10:31+00:00,20.0,50,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 16:10:31
1235,9515,2024-05-19T14:10:56+00:00,31.0,50,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 16:10:56
1235,9515,2024-05-19T14:11:04+00:00,2.0,50,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 2 (SAR) TIMED AT 16:11:03
1235,9515,2024-05-19T14:11:08+00:00,3.0,50,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 3 (RIC) TIMED AT 16:11:08
1235,9515,2024-05-19T14:11:43+00:00,77.0,51,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 16:11:43
1235,9515,2024-05-19T14:12:17+00:00,24.0,51,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 16:12:17
1235,9515,2024-05-19T14:12:49+00:00,27.0,52,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 16:12:49
1235,9515,2024-05-19T14:13:04+00:00,23.0,52,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 16:13:03
1235,9515,2024-05-19T14:13:14+00:00,31.0,52,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 16:13:13
1235,9515,2024-05-19T14:13:40+00:00,3.0,52,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 3 (RIC) TIMED AT 16:13:39
1235,9515,2024-05-19T14:14:10+00:00,77.0,53,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 16:14:09
1235,9515,2024-05-19T14:14:21+00:00,14.0,53,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 14 (ALO) TIMED AT 16:14:21
1235,9515,2024-05-19T14:14:42+00:00,2.0,53,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 2 (SAR) TIMED AT 16:14:41
1235,9515,2024-05-19T14:14:48+00:00,27.0,53,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 16:14:48
1235,9515,2024-05-19T14:15:04+00:00,3.0,53,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 3 (RIC) TIMED AT 16:15:03
1235,9515,2024-05-19T14:16:05+00:00,27.0,54,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 16:16:05
1235,9515,2024-05-19T14:16:52+00:00,22.0,55,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 22 (TSU) TIMED AT 16:16:51
1235,9515,2024-05-19T14:17:35+00:00,22.0,55,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 22 (TSU) TIMED AT 16:17:35
1235,9515,2024-05-19T14:19:17+00:00,,56,Other,,,,,TURN 9 INCIDENT INVOLVING CARS 24 (ZHO) AND 31 (OCO) NOTED - FORCING ANOTHER DRIVER OFF THE TRACK
1235,9515,2024-05-19T14:19:31+00:00,14.0,57,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 14 (ALO) TIMED AT 16:19:31
1235,9515,2024-05-19T14:19:47+00:00,3.0,57,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 3 (RIC) TIMED AT 16:19:47
1235,9515,2024-05-19T14:20:00+00:00,22.0,57,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 22 (TSU) TIMED AT 16:19:59
1235,9515,2024-05-19T14:20:06+00:00,10.0,57,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 10 (GAS) TIMED AT 16:20:06
1235,9515,2024-05-19T14:20:22+00:00,,57,Other,,,,,FIA STEWARDS: TURN 9 INCIDENT INVOLVING CARS 24 (ZHO) AND 31 (OCO) REVIEWED NO FURTHER INVESTIGATION - FORCING ANOTHER DRIVER OFF THE TRACK
1235,9515,2024-05-19T14:20:45+00:00,24.0,58,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 16:20:44
1235,9515,2024-05-19T14:21:08+00:00,27.0,58,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 16:21:07
1235,9515,2024-05-19T14:21:20+00:00,20.0,58,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 16:21:20
1235,9515,2024-05-19T14:21:27+00:00,,58,Other,,,,,CAR 27 (HUL) TIME 1:22.217 DELETED - TRACK LIMITS AT TURN 17 LAP 56 16:20:42
1235,9515,2024-05-19T14:21:33+00:00,31.0,58,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 16:21:32
1235,9515,2024-05-19T14:21:56+00:00,77.0,58,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 16:21:55
1235,9515,2024-05-19T14:25:15+00:00,22.0,61,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 22 (TSU) TIMED AT 16:25:14
1235,9515,2024-05-19T14:25:16+00:00,,61,Other,,,,,CAR 27 (HUL) TIME 1:22.225 DELETED - TRACK LIMITS AT TURN 17 LAP 59 16:24:50
1235,9515,2024-05-19T14:25:41+00:00,3.0,61,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 3 (RIC) TIMED AT 16:25:41
