position,driver_number,lap_duration,meeting_key,session_key,session_name,season,meeting_name,circuit_short_name,date_start,race_key,driver,driver_full_name,team_name
2,63,84.219,1221,9215,Qualifying,2023,Qatar Grand Prix,Lusail,2023-10-06T17:00:00+00:00,lusail,,,
3,44,84.305,1221,9215,Qualifying,2023,Qatar Grand Prix,Lusail,2023-10-06T17:00:00+00:00,lusail,,,
4,14,84.369,1221,9215,Qualifying,2023,Qatar Grand Prix,Lusail,2023-10-06T17:00:00+00:00,lusail,,,
5,16,84.424,1221,9215,Qualifying,2023,Qatar Grand Prix,Lusail,2023-10-06T17:00:00+00:00,lusail,,,
6,81,84.54,1221,9215,Qualifying,2023,Qatar Grand Prix,Lusail,2023-10-06T17:00:00+00:00,lusail,,,
7,10,84.553,1221,9215,Qualifying,2023,Qatar Grand Prix,Lusail,2023-10-06T17:00:00+00:00,lusail,,,
8,31,84.763,1221,9215,Qualifying,2023,Qatar Grand Prix,Lusail,2023-10-06T17:00:00+00:00,lusail,,,
9,77,85.058,1221,9215,Qualifying,2023,Qatar Grand Prix,Lusail,2023-10-06T17:00:00+00:00,lusail,,,
10,4,,1221,9215,Qualifying,2023,Qatar Grand Prix,Lusail,2023-10-06T17:00:00+00:00,lusail,,,
11,22,85.301,1221,9215,Qualifying,2023,Qatar Grand Prix,Lusail,2023-10-06T17:00:00+00:00,lusail,,,
12,55,85.328,1221,9215,Qualifying,2023,Qatar Grand Prix,Lusail,2023-10-06T17:00:00+00:00,lusail,,,
13,23,85.707,1221,9215,Qualifying,2023,Qatar Grand Prix,Lusail,2023-10-06T17:00:00+00:00,lusail,,,
14,27,85.783,1221,9215,Qualifying,2023,Qatar Grand Prix,Lusail,2023-10-06T17:00:00+00:00,lusail,,,
15,2,86.21,1221,9215,Qualifying,2023,Qatar Grand Prix,Lusail,2023-10-06T17:00:00+00:00,lusail,,,
16,18,86.345,1221,9215,Qualifying,2023,Qatar Grand Prix,Lusail,2023-10-06T17:00:00+00:00,lusail,,,
17,40,86.635,1221,9215,Qualifying,2023,Qatar Grand Prix,Lusail,2023-10-06T17:00:00+00:00,lusail,,,
18,20,87.046,1221,9215,Qualifying,2023,Qatar Grand Prix,Lusail,2023-10-06T17:00:00+00:00,lusail,,,
19,24,87.432,1221,9215,Qualifying,2023,Qatar Grand Prix,Lusail,2023-10-06T17:00:00+00:00,lusail,,,
20,11,85.462,1221,9215,Qualifying,2023,Qatar Grand Prix,Lusail,2023-10-06T17:00:00+00:00,lusail,,,
1,16,94.723,1222,9207,Qualifying,2023,United States Grand Prix,Austin,2023-10-20T21:00:00+00:00,austin,,,
2,4,94.853,1222,9207,Qualifying,2023,United States Grand Prix,Austin,2023-10-20T21:00:00+00:00,austin,,,
3,44,94.862,1222,9207,Qualifying,2023,United States Grand Prix,Austin,2023-10-20T21:00:00+00:00,austin,,,
4,55,94.945,1222,9207,Qualifying,2023,United States Grand Prix,Austin,2023-10-20T21:00:00+00:00,austin,,,
5,63,95.079,1222,9207,Qualifying,2023,United States Grand Prix,Austin,2023-10-20T21:00:00+00:00,austin,,,
6,1,95.081,1222,9207,Qualifying,2023,United States Grand Prix,Austin,2023-10-20T21:00:00+00:00,austin,,,
7,10,95.089,1222,9207,Qualifying,2023,United States Grand Prix,Austin,2023-10-20T21:00:00+00:00,austin,,,
8,31,95.154,1222,9207,Qualifying,2023,United States Grand Prix,Austin,2023-10-20T21:00:00+00:00,austin,,,
9,11,95.173,1222,9207,Qualifying,2023,United States Grand Prix,Austin,2023-10-20T21:00:00+00:00,austin,,,
10,81,95.467,1222,9207,Qualifying,2023,United States Grand Prix,Austin,2023-10-20T21:00:00+00:00,austin,,,
11,22,95.697,1222,9207,Qualifying,2023,United States Grand Prix,Austin,2023-10-20T21:00:00+00:00,austin,,,
12,24,95.698,1222,9207,Qualifying,2023,United States Grand Prix,Austin,2023-10-20T21:00:00+00:00,austin,,,
13,77,95.858,1222,9207,Qualifying,2023,United States Grand Prix,Austin,2023-10-20T21:00:00+00:00,austin,,,
14,3,95.974,1222,9207,Qualifying,2023,United States Grand Prix,Austin,2023-10-20T21:00:00+00:00,austin,,,
15,23,96.315,1222,9207,Qualifying,2023,United States Grand Prix,Austin,2023-10-20T21:00:00+00:00,austin,,,
16,2,96.827,1222,9207,Qualifying,2023,United States Grand Prix,Austin,2023-10-20T21:00:00+00:00,austin,,,
17,20,95.88,1222,9207,Qualifying,2023,United States Grand Prix,Austin,2023-10-20T21:00:00+00:00,austin,,,
18,27,96.235,1222,9207,Qualifying,2023,United States Grand Prix,Austin,2023-10-20T21:00:00+00:00,austin,,,
19,14,96.268,1222,9207,Qualifying,2023,United States Grand Prix,Austin,2023-10-20T21:00:00+00:00,austin,,,
20,18,96.589,1222,9207,Qualifying,2023,United States Grand Prix,Austin,2023-10-20T21:00:00+00:00,austin,,,
1,16,77.166,1223,9177,Qualifying,2023,Mexico City Grand Prix,Mexico City,2023-10-28T21:00:00+00:00,mexico city,,,
2,55,77.233,1223,9177,Qualifying,2023,Mexico City Grand Prix,Mexico City,2023-10-28T21:00:00+00:00,mexico city,,,
3,1,77.263,1223,9177,Qualifying,2023,Mexico City Grand Prix,Mexico City,2023-10-28T21:00:00+00:00,mexico city,,,
4,3,77.382,1223,9177,Qualifying,2023,Mexico City Grand Prix,Mexico City,2023-10-28T21:00:00+00:00,mexico city,,,
5,11,77.423,1223,9177,Qualifying,2023,Mexico City Grand Prix,Mexico City,2023-10-28T21:00:00+00:00,mexico city,,,
6,44,77.454,1223,9177,Qualifying,2023,Mexico City Grand Prix,Mexico City,2023-10-28T21:00:00+00:00,mexico city,,,
7,81,77.623,1223,9177,Qualifying,2023,Mexico City Grand Prix,Mexico City,2023-10-28T21:00:00+00:00,mexico city,,,
8,63,77.674,1223,9177,Qualifying,2023,Mexico City Grand Prix,Mexico City,2023-10-28T21:00:00+00:00,mexico city,,,
9,77,78.032,1223,9177,Qualifying,2023,Mexico City Grand Prix,Mexico City,2023-10-28T21:00:00+00:00,mexico city,,,
10,24,78.05,1223,9177,Qualifying,2023,Mexico City Grand Prix,Mexico City,2023-10-28T21:00:00+00:00,mexico city,,,
11,10,78.521,1223,9177,Qualifying,2023,Mexico City Grand Prix,Mexico City,2023-10-28T21:00:00+00:00,mexico city,,,
12,27,78.524,1223,9177,Qualifying,2023,Mexico City Grand Prix,Mexico City,2023-10-28T21:00:00+00:00,mexico city,,,
13,14,78.738,1223,9177,Qualifying,2023,Mexico City Grand Prix,Mexico City,2023-10-28T21:00:00+00:00,mexico city,,,
14,23,79.147,1223,9177,Qualifying,2023,Mexico City Grand Prix,Mexico City,2023-10-28T21:00:00+00:00,mexico city,,,
15,31,79.08,1223,9177,Qualifying,2023,Mexico City Grand Prix,Mexico City,2023-10-28T21:00:00+00:00,mexico city,,,
16,20,79.163,1223,9177,Qualifying,2023,Mexico City Grand Prix,Mexico City,2023-10-28T21:00:00+00:00,mexico city,,,
17,4,81.554,1223,9177,Qualifying,2023,Mexico City Grand Prix,Mexico City,2023-10-28T21:00:00+00:00,mexico city,,,
18,22,,1223,9177,Qualifying,2023,Mexico City Grand Prix,Mexico City,2023-10-28T21:00:00+00:00,mexico city,,,
19,2,,1223,9177,Qualifying,2023,Mexico City Grand Prix,Mexico City,2023-10-28T21:00:00+00:00,mexico city,,,
20,18,79.227,1223,9177,Qualifying,2023,Mexico City Grand Prix,Mexico City,2023-10-28T21:00:00+00:00,mexico city,,,
1,1,70.727,1224,9304,Qualifying,2023,São Paulo Grand Prix,Interlagos,2023-11-03T18:00:00+00:00,interlagos,,,
2,16,71.021,1224,9304,Qualifying,2023,São Paulo Grand Prix,Interlagos,2023-11-03T18:00:00+00:00,interlagos,,,
3,18,71.344,1224,9304,Qualifying,2023,São Paulo Grand Prix,Interlagos,2023-11-03T18:00:00+00:00,interlagos,,,
4,14,71.387,1224,9304,Qualifying,2023,São Paulo Grand Prix,Interlagos,2023-11-03T18:00:00+00:00,interlagos,,,
5,44,71.469,1224,9304,Qualifying,2023,São Paulo Grand Prix,Interlagos,2023-11-03T18:00:00+00:00,interlagos,,,
6,4,71.987,1224,9304,Qualifying,2023,São Paulo Grand Prix,Interlagos,2023-11-03T18:00:00+00:00,interlagos,,,
7,55,71.989,1224,9304,Qualifying,2023,São Paulo Grand Prix,Interlagos,2023-11-03T18:00:00+00:00,interlagos,,,
8,63,71.59,1224,9304,Qualifying,2023,São Paulo Grand Prix,Interlagos,2023-11-03T18:00:00+00:00,interlagos,,,
9,11,72.321,1224,9304,Qualifying,2023,São Paulo Grand Prix,Interlagos,2023-11-03T18:00:00+00:00,interlagos,,,
10,81,,1224,9304,Qualifying,2023,São Paulo Grand Prix,Interlagos,2023-11-03T18:00:00+00:00,interlagos,,,
11,27,70.547,1224,9304,Qualifying,2023,São Paulo Grand Prix,Interlagos,2023-11-03T18:00:00+00:00,interlagos,,,
12,20,70.723,1224,9304,Qualifying,2023,São Paulo Grand Prix,Interlagos,2023-11-03T18:00:00+00:00,interlagos,,,
13,23,70.84,1224,9304,Qualifying,2023,São Paulo Grand Prix,Interlagos,2023-11-03T18:00:00+00:00,interlagos,,,
14,31,70.562,1224,9304,Qualifying,2023,São Paulo Grand Prix,Interlagos,2023-11-03T18:00:00+00:00,interlagos,,,
15,10,70.567,1224,9304,Qualifying,2023,São Paulo Grand Prix,Interlagos,2023-11-03T18:00:00+00:00,interlagos,,,
16,22,70.837,1224,9304,Qualifying,2023,São Paulo Grand Prix,Interlagos,2023-11-03T18:00:00+00:00,interlagos,,,
17,3,70.843,1224,9304,Qualifying,2023,São Paulo Grand Prix,Interlagos,2023-11-03T18:00:00+00:00,interlagos,,,
18,77,70.955,1224,9304,Qualifying,2023,São Paulo Grand Prix,Interlagos,2023-11-03T18:00:00+00:00,interlagos,,,
19,2,71.035,1224,9304,Qualifying,2023,São Paulo Grand Prix,Interlagos,2023-11-03T18:00:00+00:00,interlagos,,,
20,24,71.275,1224,9304,Qualifying,2023,São Paulo Grand Prix,Interlagos,2023-11-03T18:00:00+00:00,interlagos,,,
1,16,92.726,1225,9314,Qualifying,2023,Las Vegas Grand Prix,Las Vegas,2023-11-18T08:00:00+00:00,las vegas,,,
2,1,93.104,1225,9314,Qualifying,2023,Las Vegas Grand Prix,Las Vegas,2023-11-18T08:00:00+00:00,las vegas,,,
3,63,93.112,1225,9314,Qualifying,2023,Las Vegas Grand Prix,Las Vegas,2023-11-18T08:00:00+00:00,las vegas,,,
4,10,93.239,1225,9314,Qualifying,2023,Las Vegas Grand Prix,Las Vegas,2023-11-18T08:00:00+00:00,las vegas,,,
5,23,93.323,1225,9314,Qualifying,2023,Las Vegas Grand Prix,Las Vegas,2023-11-18T08:00:00+00:00,las vegas,,,
6,2,93.513,1225,9314,Qualifying,2023,Las Vegas Grand Prix,Las Vegas,2023-11-18T08:00:00+00:00,las vegas,,,
7,77,93.525,1225,9314,Qualifying,2023,Las Vegas Grand Prix,Las Vegas,2023-11-18T08:00:00+00:00,las vegas,,,
8,20,93.537,1225,9314,Qualifying,2023,Las Vegas Grand Prix,Las Vegas,2023-11-18T08:00:00+00:00,las vegas,,,
9,14,93.555,1225,9314,Qualifying,2023,Las Vegas Grand Prix,Las Vegas,2023-11-18T08:00:00+00:00,las vegas,,,
10,44,93.837,1225,9314,Qualifying,2023,Las Vegas Grand Prix,Las Vegas,2023-11-18T08:00:00+00:00,las vegas,,,
11,11,93.855,1225,9314,Qualifying,2023,Las Vegas Grand Prix,Las Vegas,2023-11-18T08:00:00+00:00,las vegas,,,
12,55,92.77,1225,9314,Qualifying,2023,Las Vegas Grand Prix,Las Vegas,2023-11-18T08:00:00+00:00,las vegas,,,
13,27,93.979,1225,9314,Qualifying,2023,Las Vegas Grand Prix,Las Vegas,2023-11-18T08:00:00+00:00,las vegas,,,
14,3,94.308,1225,9314,Qualifying,2023,Las Vegas Grand Prix,Las Vegas,2023-11-18T08:00:00+00:00,las vegas,,,
15,4,94.703,1225,9314,Qualifying,2023,Las Vegas Grand Prix,Las Vegas,2023-11-18T08:00:00+00:00,las vegas,,,
16,31,94.834,1225,9314,Qualifying,2023,Las Vegas Grand Prix,Las Vegas,2023-11-18T08:00:00+00:00,las vegas,,,
17,24,94.849,1225,9314,Qualifying,2023,Las Vegas Grand Prix,Las Vegas,2023-11-18T08:00:00+00:00,las vegas,,,
18,81,94.85,1225,9314,Qualifying,2023,Las Vegas Grand Prix,Las Vegas,2023-11-18T08:00:00+00:00,las vegas,,,
19,18,94.199,1225,9314,Qualifying,2023,Las Vegas Grand Prix,Las Vegas,2023-11-18T08:00:00+00:00,las vegas,,,
20,22,96.447,1225,9314,Qualifying,2023,Las Vegas Grand Prix,Las Vegas,2023-11-18T08:00:00+00:00,las vegas,,,
1,1,83.445,1226,9193,Qualifying,2023,Abu Dhabi Grand Prix,Yas Marina Circuit,2023-11-25T14:00:00+00:00,yas marina circuit,,,
2,16,83.584,1226,9193,Qualifying,2023,Abu Dhabi Grand Prix,Yas Marina Circuit,2023-11-25T14:00:00+00:00,yas marina circuit,,,
3,81,83.782,1226,9193,Qualifying,2023,Abu Dhabi Grand Prix,Yas Marina Circuit,2023-11-25T14:00:00+00:00,yas marina circuit,,,
4,63,83.788,1226,9193,Qualifying,2023,Abu Dhabi Grand Prix,Yas Marina Circuit,2023-11-25T14:00:00+00:00,yas marina circuit,,,
5,4,83.816,1226,9193,Qualifying,2023,Abu Dhabi Grand Prix,Yas Marina Circuit,2023-11-25T14:00:00+00:00,yas marina circuit,,,
6,22,83.968,1226,9193,Qualifying,2023,Abu Dhabi Grand Prix,Yas Marina Circuit,2023-11-25T14:00:00+00:00,yas marina circuit,,,
7,14,84.084,1226,9193,Qualifying,2023,Abu Dhabi Grand Prix,Yas Marina Circuit,2023-11-25T14:00:00+00:00,yas marina circuit,,,
8,27,84.108,1226,9193,Qualifying,2023,Abu Dhabi Grand Prix,Yas Marina Circuit,2023-11-25T14:00:00+00:00,yas marina circuit,,,
9,11,84.171,1226,9193,Qualifying,2023,Abu Dhabi Grand Prix,Yas Marina Circuit,2023-11-25T14:00:00+00:00,yas marina circuit,,,
10,10,84.548,1226,9193,Qualifying,2023,Abu Dhabi Grand Prix,Yas Marina Circuit,2023-11-25T14:00:00+00:00,yas marina circuit,,,
11,44,84.359,1226,9193,Qualifying,2023,Abu Dhabi Grand Prix,Yas Marina Circuit,2023-11-25T14:00:00+00:00,yas marina circuit,,,
12,31,84.391,1226,9193,Qualifying,2023,Abu Dhabi Grand Prix,Yas Marina Circuit,2023-11-25T14:00:00+00:00,yas marina circuit,,,
13,18,84.422,1226,9193,Qualifying,2023,Abu Dhabi Grand Prix,Yas Marina Circuit,2023-11-25T14:00:00+00:00,yas marina circuit,,,
14,23,84.439,1226,9193,Qualifying,2023,Abu Dhabi Grand Prix,Yas Marina Circuit,2023-11-25T14:00:00+00:00,yas marina circuit,,,
15,3,84.442,1226,9193,Qualifying,2023,Abu Dhabi Grand Prix,Yas Marina Circuit,2023-11-25T14:00:00+00:00,yas marina circuit,,,
16,55,84.738,1226,9193,Qualifying,2023,Abu Dhabi Grand Prix,Yas Marina Circuit,2023-11-25T14:00:00+00:00,yas marina circuit,,,
17,20,84.764,1226,9193,Qualifying,2023,Abu Dhabi Grand Prix,Yas Marina Circuit,2023-11-25T14:00:00+00:00,yas marina circuit,,,
18,77,84.788,1226,9193,Qualifying,2023,Abu Dhabi Grand Prix,Yas Marina Circuit,2023-11-25T14:00:00+00:00,yas marina circuit,,,
19,24,85.159,1226,9193,Qualifying,2023,Abu Dhabi Grand Prix,Yas Marina Circuit,2023-11-25T14:00:00+00:00,yas marina circuit,,,
20,2,,1226,9193,Qualifying,2023,Abu Dhabi Grand Prix,Yas Marina Circuit,2023-11-25T14:00:00+00:00,yas marina circuit,,,
