meeting_key,session_key,date,driver_number,lap_number,category,flag,scope,sector,qualifying_phase,message
1213,9118,2023-07-02T12:09:05+00:00,,1,Other,,,,,PINK HEAD PADDING MATERIAL MUST BE USED
1213,9118,2023-07-02T12:10:01+00:00,,1,Flag,GREEN,Track,,,GREEN LIGHT - PIT EXIT OPEN
1213,9118,2023-07-02T12:20:01+00:00,,1,Other,,,,,PIT EXIT CLOSED
1213,9118,2023-07-02T12:45:21+00:00,,1,Other,,,,,RISK OF RAIN FOR F1 RACE IS 30%
1213,9118,2023-07-02T12:57:42+00:00,,1,Drs,,,,,DRS DISABLED
1213,9118,2023-07-02T13:02:48+00:00,,1,Flag,GREEN,Track,,,GREEN LIGHT - PIT EXIT OPEN
1213,9118,2023-07-02T13:02:48.210000+00:00,,1,SessionStatus,,,,,SESSION STARTED
1213,9118,2023-07-02T13:03:13+00:00,,1,Flag,YELLOW,Sector,2.0,,YELLOW IN TRACK SECTOR 2
1213,9118,2023-07-02T13:03:19+00:00,,1,Flag,CLEAR,Sector,2.0,,CLEAR IN TRACK SECTOR 2
1213,9118,2023-07-02T13:03:20+00:00,,1,Other,,,,,TRACK SURFACE SLIPPERY IN TRACK SECTOR 2
1213,9118,2023-07-02T13:03:56+00:00,,1,SafetyCar,,,,,SAFETY CAR DEPLOYED
1213,9118,2023-07-02T13:03:56+00:00,,1,Flag,CLEAR,Sector,2.0,,CLEAR IN TRACK SECTOR 2
1213,9118,2023-07-02T13:05:02+00:00,,2,SafetyCar,,,,,SAFETY CAR THROUGH THE PIT LANE
1213,9118,2023-07-02T13:06:44+00:00,,3,SafetyCar,,,,,SAFETY CAR IN THIS LAP
1213,9118,2023-07-02T13:07:46+00:00,,3,Flag,CLEAR,Track,,,TRACK CLEAR
1213,9118,2023-07-02T13:08:25+00:00,,4,Other,,,,,LAP 1 TURN 1 NOTED
1213,9118,2023-07-02T13:09:02+00:00,,4,Other,,,,,FIA STEWARDS: LAP 1 TURN 1 REVIEWED NO FURTHER INVESTIGATION
1213,9118,2023-07-02T13:10:13+00:00,,5,Drs,,,,,DRS ENABLED
1213,9118,2023-07-02T13:13:26+00:00,,8,Other,,,,,TURN 4 INCIDENT INVOLVING CARS 20 (MAG) AND 21 (DEV) NOTED - FORCING ANOTHER DRIVER OFF THE TRACK
1213,9118,2023-07-02T13:14:14+00:00,,9,Other,,,,,CAR 44 (HAM) TIME 1:10.981 DELETED - TRACK LIMITS AT TURN 10 (NEXT LAP)
1213,9118,2023-07-02T13:14:24+00:00,,9,Other,,,,,CAR 14 (ALO) TIME 1:11.892 DELETED - TRACK LIMITS AT TURN 10 LAP 4 15:09:16
1213,9118,2023-07-02T13:14:25+00:00,,9,Other,,,,,CAR 14 (ALO) TIME 1:11.059 DELETED - TRACK LIMITS AT TURN 10 (NEXT LAP)
1213,9118,2023-07-02T13:15:48+00:00,,10,Other,,,,,FIA STEWARDS: TURN 4 INCIDENT INVOLVING CARS 20 (MAG) AND 21 (DEV) REVIEWED NO FURTHER INVESTIGATION - FORCING ANOTHER DRIVER OFF THE TRACK
1213,9118,2023-07-02T13:15:54+00:00,,10,Other,,,,,CAR 44 (HAM) TIME 1:10.706 DELETED - TRACK LIMITS AT TURN 10 (NEXT LAP)
1213,9118,2023-07-02T13:15:55+00:00,,10,Other,,,,,CAR 22 (TSU) TIME 1:12.518 DELETED - TRACK LIMITS AT TURN 10 LAP 5 15:10:34
1213,9118,2023-07-02T13:15:56+00:00,,10,Other,,,,,CAR 22 (TSU) TIME 1:11.940 DELETED - TRACK LIMITS AT TURN 10 (NEXT LAP)
1213,9118,2023-07-02T13:16:06+00:00,,10,Other,,,,,CAR 16 (LEC) TIME 1:10.416 DELETED - TRACK LIMITS AT TURN 9 LAP 5 15:10:20
1213,9118,2023-07-02T13:16:18+00:00,,11,Other,,,,,CAR 55 (SAI) TIME 1:10.399 DELETED - TRACK LIMITS AT TURN 10 (NEXT LAP)
1213,9118,2023-07-02T13:17:02+00:00,,11,Other,,,,,CAR 44 (HAM) TIME 1:10.746 DELETED - TRACK LIMITS AT TURN 10 (NEXT LAP)
1213,9118,2023-07-02T13:17:46+00:00,,12,Other,,,,,CAR 77 (BOT) TIME 1:12.673 DELETED - TRACK LIMITS AT TURN 9 LAP 5 15:10:31
1213,9118,2023-07-02T13:17:59+00:00,,12,Other,,,,,CAR 21 (DEV) TIME 1:12.701 DELETED - TRACK LIMITS AT TURN 9 LAP 5 15:10:31
1213,9118,2023-07-02T13:18:06+00:00,,12,Other,,,,,CAR 44 (HAM) TIME 1:10.746 DELETED - TRACK LIMITS AT TURN 10 LAP 6 15:11:36
1213,9118,2023-07-02T13:18:07+00:00,,12,Other,,,,,CAR 44 (HAM) TIME 1:10.597 DELETED - TRACK LIMITS AT TURN 10 (NEXT LAP)
1213,9118,2023-07-02T13:18:19+00:00,44.0,12,Flag,BLACK AND WHITE,Driver,,,BLACK AND WHITE FLAG FOR CAR 44 (HAM) - TRACK LIMITS
1213,9118,2023-07-02T13:18:23+00:00,,12,Other,,,,,CAR 10 (GAS) TIME 1:11.213 DELETED - TRACK LIMITS AT TURN 10 LAP 6 15:11:41
1213,9118,2023-07-02T13:18:24+00:00,,12,Other,,,,,CAR 10 (GAS) TIME 1:11.092 DELETED - TRACK LIMITS AT TURN 10 (NEXT LAP)
1213,9118,2023-07-02T13:18:45+00:00,,13,Other,,,,,CAR 18 (STR) TIME 1:11.287 DELETED - TRACK LIMITS AT TURN 9 LAP 6 15:11:37
1213,9118,2023-07-02T13:19:37+00:00,,13,Flag,YELLOW,Sector,6.0,,YELLOW IN TRACK SECTOR 6
1213,9118,2023-07-02T13:19:37+00:00,,13,Other,,,,,CAR 22 (TSU) TIME 1:11.940 DELETED - TRACK LIMITS AT TURN 9 LAP 6 15:11:42
1213,9118,2023-07-02T13:19:38+00:00,,13,Other,,,,,DRS DISABLED IN ZONE 1
1213,9118,2023-07-02T13:19:59+00:00,,14,Flag,DOUBLE YELLOW,Sector,6.0,,DOUBLE YELLOW IN TRACK SECTOR 6
1213,9118,2023-07-02T13:20:01+00:00,,14,Flag,DOUBLE YELLOW,Sector,5.0,,DOUBLE YELLOW IN TRACK SECTOR 5
1213,9118,2023-07-02T13:20:04+00:00,,14,Flag,YELLOW,Sector,5.0,,YELLOW IN TRACK SECTOR 5
1213,9118,2023-07-02T13:20:12+00:00,,14,Other,,,,,CAR 22 (TSU) TIME 1:11.534 DELETED - TRACK LIMITS AT TURN 9 LAP 8 15:14:05
1213,9118,2023-07-02T13:20:53+00:00,,14,SafetyCar,,,,,VIRTUAL SAFETY CAR DEPLOYED
1213,9118,2023-07-02T13:21:08+00:00,22.0,15,Flag,BLACK AND WHITE,Driver,,,BLACK AND WHITE FLAG FOR CAR 22 (TSU) - TRACK LIMITS
1213,9118,2023-07-02T13:22:01+00:00,,15,Other,,,,,CAR 55 (SAI) TIME 1:10.431 DELETED - TRACK LIMITS AT TURN 10 LAP 8 15:13:55
1213,9118,2023-07-02T13:22:02+00:00,,15,Other,,,,,CAR 55 (SAI) TIME 1:10.288 DELETED - TRACK LIMITS AT TURN 10 (NEXT LAP)
1213,9118,2023-07-02T13:22:30+00:00,,15,Other,,,,,CAR 44 (HAM) TIME 1:10.579 DELETED - TRACK LIMITS AT TURN 10 LAP 8 15:13:57
1213,9118,2023-07-02T13:22:31+00:00,,15,Other,,,,,CAR 44 (HAM) TIME 1:10.598 DELETED - TRACK LIMITS AT TURN 10 (NEXT LAP)
1213,9118,2023-07-02T13:22:38+00:00,,16,Other,,,,,INCIDENT INVOLVING CAR 44 (HAM) NOTED - TRACK LIMITS
1213,9118,2023-07-02T13:22:55+00:00,,16,Flag,CLEAR,Sector,5.0,,CLEAR IN TRACK SECTOR 5
1213,9118,2023-07-02T13:22:58+00:00,,16,Flag,CLEAR,Sector,6.0,,CLEAR IN TRACK SECTOR 6
1213,9118,2023-07-02T13:23:00+00:00,,16,SafetyCar,,,,,VIRTUAL SAFETY CAR ENDING
1213,9118,2023-07-02T13:23:12+00:00,,16,Flag,CLEAR,Track,,,TRACK CLEAR
1213,9118,2023-07-02T13:23:15+00:00,,16,Drs,,,,,DRS ENABLED
1213,9118,2023-07-02T13:23:38+00:00,,16,Other,,,,,CAR 27 (HUL) TIME 1:11.248 DELETED - TRACK LIMITS AT TURN 10 (NEXT LAP)
1213,9118,2023-07-02T13:24:14+00:00,,17,Other,,,,,FIA STEWARDS: INCIDENT INVOLVING CAR 44 (HAM) UNDER INVESTIGATION - TRACK LIMITS
1213,9118,2023-07-02T13:24:24+00:00,,17,Other,,,,,FIA STEWARDS: 5 SECOND TIME PENALTY FOR CAR 44 (HAM) - TRACK LIMITS
1213,9118,2023-07-02T13:25:01+00:00,,17,Other,,,,,CAR 44 (HAM) TIME 1:10.598 DELETED - TRACK LIMITS AT TURN 10 LAP 9 15:15:08
1213,9118,2023-07-02T13:25:03+00:00,,17,Other,,,,,CAR 44 (HAM) TIME 1:10.901 DELETED - TRACK LIMITS AT TURN 10 (NEXT LAP)
1213,9118,2023-07-02T13:25:29+00:00,,18,Other,,,,,CAR 22 (TSU) TIME 1:11.725 DELETED - TRACK LIMITS AT TURN 10 LAP 9 15:15:21
1213,9118,2023-07-02T13:25:30+00:00,,18,Other,,,,,CAR 22 (TSU) TIME 1:11.852 DELETED - TRACK LIMITS AT TURN 10 (NEXT LAP)
1213,9118,2023-07-02T13:25:36+00:00,,18,Other,,,,,INCIDENT INVOLVING CAR 22 (TSU) NOTED - TRACK LIMITS
1213,9118,2023-07-02T13:25:49+00:00,,18,Other,,,,,FIA STEWARDS: INCIDENT INVOLVING CAR 22 (TSU) UNDER INVESTIGATION - TRACK LIMITS
1213,9118,2023-07-02T13:25:53+00:00,,18,Other,,,,,CAR 27 (HUL) TIME 1:11.248 DELETED - TRACK LIMITS AT TURN 9 LAP 9 15:15:11
1213,9118,2023-07-02T13:26:00+00:00,,18,Other,,,,,FIA STEWARDS: 5 SECOND TIME PENALTY FOR CAR 22 (TSU) - TRACK LIMITS
1213,9118,2023-07-02T13:27:31+00:00,,20,Other,,,,,PIT LANE INCIDENT INVOLVING CARS 23 (ALB) AND 10 (GAS) NOTED 
1213,9118,2023-07-02T13:28:00+00:00,,20,Other,,,,,CORRECTION: PIT LANE INCIDENT INVOLVING CARS 2 (SAR) AND 10 (GAS) NOTED 
1213,9118,2023-07-02T13:28:05+00:00,,20,Other,,,,,CAR 27 (HUL) LAP DELETED - TRACK LIMITS AT TURN 10 (NEXT LAP PIT)
1213,9118,2023-07-02T13:28:17+00:00,27.0,20,Flag,BLACK AND WHITE,Driver,,,BLACK AND WHITE FLAG FOR CAR 27 (HUL) - TRACK LIMITS
1213,9118,2023-07-02T13:29:21+00:00,,21,Other,,,,,CORRECTION: PIT LANE INCIDENT INVOLVING CARS 2 (SAR) AND 31 (OCO) NOTED 
1213,9118,2023-07-02T13:29:56+00:00,,22,Other,,,,,CAR 55 (SAI) TIME 1:10.570 DELETED - TRACK LIMITS AT TURN 9 LAP 10 15:16:13
1213,9118,2023-07-02T13:30:14+00:00,55.0,22,Flag,BLACK AND WHITE,Driver,,,BLACK AND WHITE FLAG FOR CAR 55 (SAI) - TRACK LIMITS
