meeting_key,session_key,date,driver_number,lap_number,category,flag,scope,sector,qualifying_phase,message
1219,9165,2023-09-17T11:10:01+00:00,,1,Flag,GREEN,Track,,,GREEN LIGHT - PIT EXIT OPEN
1219,9165,2023-09-17T11:20:01+00:00,,1,Other,,,,,PIT EXIT CLOSED
1219,9165,2023-09-17T11:45:35+00:00,,1,Other,,,,,RISK OF RAIN FOR THIS SESSION IS 10%
1219,9165,2023-09-17T11:57:11+00:00,,1,Drs,,,,,DRS DISABLED
1219,9165,2023-09-17T12:03:44.658000+00:00,,1,SessionStatus,,,,,SESSION STARTED
1219,9165,2023-09-17T12:03:45+00:00,,1,Flag,GREEN,Track,,,GREEN LIGHT - PIT EXIT OPEN
1219,9165,2023-09-17T12:05:21+00:00,,1,Flag,YELLOW,Sector,13.0,,YELLOW IN TRACK SECTOR 13
1219,9165,2023-09-17T12:05:26+00:00,,1,Flag,CLEAR,Sector,13.0,,CLEAR IN TRACK SECTOR 13
1219,9165,2023-09-17T12:05:38+00:00,,2,Flag,YELLOW,Sector,13.0,,YELLOW IN TRACK SECTOR 13
1219,9165,2023-09-17T12:05:55+00:00,,2,Flag,CLEAR,Sector,13.0,,CLEAR IN TRACK SECTOR 13
1219,9165,2023-09-17T12:07:13+00:00,,3,Drs,,,,,DRS ENABLED
1219,9165,2023-09-17T12:08:46+00:00,,3,Other,,,,,TURN 2 INCIDENT INVOLVING CAR 44 (HAM) NOTED - LEAVING THE TRACK AND GAINING AN ADVANTAGE
1219,9165,2023-09-17T12:10:53+00:00,,5,Other,,,,,FIA STEWARDS: TURN 2 INCIDENT INVOLVING CAR 44 (HAM) REVIEWED NO FURTHER INVESTIGATION - LEAVING THE TRACK AND GAINING AN ADVANTAGE
1219,9165,2023-09-17T12:20:39+00:00,,11,Other,,,,,CAR 10 (GAS) TIME 1:41.829 DELETED - TRACK LIMITS AT TURN 7 LAP 6 20:12:55
1219,9165,2023-09-17T12:35:04+00:00,,19,Flag,YELLOW,Sector,7.0,,YELLOW IN TRACK SECTOR 7
1219,9165,2023-09-17T12:35:04+00:00,,19,Flag,DOUBLE YELLOW,Sector,7.0,,DOUBLE YELLOW IN TRACK SECTOR 7
1219,9165,2023-09-17T12:35:24+00:00,,19,Flag,CLEAR,Sector,7.0,,CLEAR IN TRACK SECTOR 7
1219,9165,2023-09-17T12:35:36+00:00,,20,Other,,,,,TRACK SURFACE SLIPPERY IN TRACK SECTOR 7
1219,9165,2023-09-17T12:36:41+00:00,,20,SafetyCar,,,,,SAFETY CAR DEPLOYED
1219,9165,2023-09-17T12:36:41+00:00,,20,Flag,CLEAR,Sector,7.0,,CLEAR IN TRACK SECTOR 7
1219,9165,2023-09-17T12:39:51+00:00,,21,Other,,,,,INCIDENT INVOLVING CAR 14 (ALO) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – CROSSING THE LINE AT PIT ENTRY
1219,9165,2023-09-17T12:40:52+00:00,,22,Other,,,,,FIA STEWARDS: INCIDENT INVOLVING CAR 14 (ALO) UNDER INVESTIGATION - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – CROSSING THE LINE AT PIT ENTRY
