meeting_key,session_key,date,driver_number,lap_number,category,flag,scope,sector,qualifying_phase,message
1217,9149,2023-08-27T13:25:41+00:00,,16,Flag,DOUBLE YELLOW,Sector,10.0,,DOUBLE YELLOW IN TRACK SECTOR 10
1217,9149,2023-08-27T13:25:43+00:00,,16,Flag,YELLOW,Sector,9.0,,YELLOW IN TRACK SECTOR 9
1217,9149,2023-08-27T13:26:04+00:00,,16,SafetyCar,,,,,SAFETY CAR DEPLOYED
1217,9149,2023-08-27T13:27:07+00:00,,17,Other,,,,,FIA STEWARDS: 5 SECOND TIME PENALTY FOR CAR 10 (GAS) - SPEEDING IN THE PIT LANE
1217,9149,2023-08-27T13:28:08+00:00,,17,Other,,,,,RECOVERY VEHICLE ON TRACK AT TURN 8
1217,9149,2023-08-27T13:33:03+00:00,,20,Flag,CLEAR,Sector,10.0,,CLEAR IN TRACK SECTOR 10
1217,9149,2023-08-27T13:33:06+00:00,,20,Flag,CLEAR,Sector,9.0,,CLEAR IN TRACK SECTOR 9
1217,9149,2023-08-27T13:34:57+00:00,,21,SafetyCar,,,,,SAFETY CAR IN THIS LAP
1217,9149,2023-08-27T13:36:19+00:00,,21,Flag,CLEAR,Track,,,TRACK CLEAR
1217,9149,2023-08-27T13:39:14+00:00,,24,Drs,,,,,DRS ENABLED
1217,9149,2023-08-27T13:40:21+00:00,,24,Other,,,,,TURN 1 INCIDENT INVOLVING CARS 20 (MAG) AND 23 (ALB) NOTED - MOVING UNDER BRAKING 
1217,9149,2023-08-27T13:41:15+00:00,20.0,25,Flag,BLACK AND WHITE,Driver,,,BLACK AND WHITE FLAG FOR CAR 20 (MAG) - MOVING UNDER BRAKING 
1217,9149,2023-08-27T13:43:02+00:00,,27,Other,,,,,TURN 1 INCIDENT INVOLVING CARS 22 (TSU) AND 31 (OCO) NOTED - FORCING ANOTHER DRIVER OFF THE TRACK
1217,9149,2023-08-27T13:45:41+00:00,22.0,29,Flag,BLACK AND WHITE,Driver,,,BLACK AND WHITE FLAG FOR CAR 22 (TSU) - FORCING ANOTHER DRIVER OFF THE TRACK
1217,9149,2023-08-27T14:17:50+00:00,,54,Other,,,,,TURN 1 INCIDENT INVOLVING CARS 22 (TSU) AND 63 (RUS) NOTED - CAUSING A COLLISION
1217,9149,2023-08-27T14:18:16+00:00,,54,Other,,,,,FIA STEWARDS: TURN 1 INCIDENT INVOLVING CARS 22 (TSU) AND 63 (RUS) UNDER INVESTIGATION - CAUSING A COLLISION
1217,9149,2023-08-27T14:25:28+00:00,40.0,60,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 40 (LAW) TIMED AT 16:25:27
1217,9149,2023-08-27T14:25:41+00:00,40.0,60,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 40 (LAW) TIMED AT 16:25:40
1217,9149,2023-08-27T14:27:19+00:00,40.0,62,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 40 (LAW) TIMED AT 16:27:19
1217,9149,2023-08-27T14:27:30+00:00,77.0,62,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 16:27:29
1217,9149,2023-08-27T14:27:35+00:00,,62,Drs,,,,,DRS DISABLED
1217,9149,2023-08-27T14:28:01+00:00,40.0,62,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 40 (LAW) TIMED AT 16:28:01
1217,9149,2023-08-27T14:29:14+00:00,,63,Other,,,,,FIA STEWARDS: 5 SECOND TIME PENALTY FOR CAR 22 (TSU) - CAUSING A COLLISION
1217,9149,2023-08-27T14:29:23+00:00,,63,Flag,YELLOW,Sector,2.0,,YELLOW IN TRACK SECTOR 2
1217,9149,2023-08-27T14:29:30+00:00,,63,Flag,CLEAR,Sector,2.0,,CLEAR IN TRACK SECTOR 2
1217,9149,2023-08-27T14:30:11+00:00,,63,Flag,YELLOW,Sector,2.0,,YELLOW IN TRACK SECTOR 2
1217,9149,2023-08-27T14:30:21+00:00,,63,Flag,DOUBLE YELLOW,Sector,2.0,,DOUBLE YELLOW IN TRACK SECTOR 2
1217,9149,2023-08-27T14:30:29+00:00,,64,SafetyCar,,,,,VIRTUAL SAFETY CAR DEPLOYED
1217,9149,2023-08-27T14:31:15.895000+00:00,,64,SessionStatus,,,,,SESSION ABORTED
1217,9149,2023-08-27T14:31:16+00:00,,64,Flag,RED,Track,,,RED FLAG
1217,9149,2023-08-27T14:31:16+00:00,,64,Flag,CLEAR,Sector,2.0,,CLEAR IN TRACK SECTOR 2
1217,9149,2023-08-27T14:34:45+00:00,,65,Other,,,,,AWNINGS MAY BE USED
1217,9149,2023-08-27T14:38:09+00:00,,65,Other,,,,,"ORDER FOR RESTART: 1, 14, 11, 10, 55, 44, 4, 63, 23, 81, 31, 22, 18, 27, 77, 40, 20 "
1217,9149,2023-08-27T15:03:31+00:00,,65,Other,,,,,RACE WILL RESUME AT 17:14
1217,9149,2023-08-27T15:05:32+00:00,,65,Other,,,,,USE OF INTERMEDIATE TYRES IS MANDATORY
1217,9149,2023-08-27T15:07:08+00:00,,65,Other,,,,,RACE WILL RESUME AT 17:14 - ROLLING START PROCEDURE
1217,9149,2023-08-27T15:09:49+00:00,,65,Other,,,,,THE SAFETY CAR WILL STAY OUT FOR 2 LAPS 
1217,9149,2023-08-27T15:10:39+00:00,,65,Flag,CLEAR,Track,,,TRACK CLEAR
1217,9149,2023-08-27T15:14:00.131000+00:00,,65,SessionStatus,,,,,SESSION STARTED
1217,9149,2023-08-27T15:17:24+00:00,,66,Other,,,,,SAFETY CAR WILL ENTER PITS: ROLLING START PROCEDURE
1217,9149,2023-08-27T15:19:36+00:00,,67,Other,,,,,INCIDENT INVOLVING CAR 11 (PER) NOTED - SPEEDING IN THE PIT LANE
1217,9149,2023-08-27T15:19:45+00:00,,67,Other,,,,,FIA STEWARDS: INCIDENT INVOLVING CAR 11 (PER) UNDER INVESTIGATION - SPEEDING IN THE PIT LANE
1217,9149,2023-08-27T15:20:00+00:00,,67,Other,,,,,FIA STEWARDS: 5 SECOND TIME PENALTY FOR CAR 11 (PER) - SPEEDING IN THE PIT LANE
1217,9149,2023-08-27T15:20:59+00:00,,68,Other,,,,,TRACK SURFACE SLIPPERY IN TRACK SECTOR 14
1217,9149,2023-08-27T15:21:40+00:00,,68,Other,,,,,TURN 11 INCIDENT INVOLVING CARS 4 (NOR) AND 63 (RUS) NOTED - CAUSING A COLLISION
1217,9149,2023-08-27T15:23:38+00:00,,70,Flag,CLEAR,Sector,14.0,,CLEAR IN TRACK SECTOR 14
1217,9149,2023-08-27T15:23:53+00:00,,70,Other,,,,,FIA STEWARDS: TURN 11 INCIDENT INVOLVING CARS 4 (NOR) AND 63 (RUS) REVIEWED NO FURTHER INVESTIGATION - CAUSING A COLLISION
1217,9149,2023-08-27T15:27:08+00:00,,72,Flag,CHEQUERED,Track,,,CHEQUERED FLAG
1217,9149,2023-08-27T15:27:09.992000+00:00,,72,SessionStatus,,,,,SESSION FINISHED
1217,9149,2023-08-27T15:38:47+00:00,,72,Other,,,,,INCIDENT INVOLVING CAR 20 (MAG) NOTED - RESTART INFRINGEMENT 
1217,9149,2023-08-27T15:39:11+00:00,,72,Other,,,,,FIA STEWARDS: INCIDENT INVOLVING CAR 20 (MAG) UNDER INVESTIGATION - RESTART INFRINGEMENT 
