meeting_key,session_key,date,driver_number,lap_number,category,flag,scope,sector,qualifying_phase,message
1223,9181,2023-10-29T19:07:54+00:00,,1,Flag,YELLOW,Sector,14.0,,YELLOW IN TRACK SECTOR 14
1223,9181,2023-10-29T19:08:23+00:00,,1,Flag,CLEAR,Sector,14.0,,CLEAR IN TRACK SECTOR 14
1223,9181,2023-10-29T19:08:23+00:00,,1,Flag,CLEAR,Sector,15.0,,CLEAR IN TRACK SECTOR 15
1223,9181,2023-10-29T19:08:33+00:00,,1,Flag,CLEAR,Sector,13.0,,CLEAR IN TRACK SECTOR 13
1223,9181,2023-10-29T19:08:33+00:00,,1,Other,,,,,DRS ENABLED IN ZONE 1
1223,9181,2023-10-29T19:08:54+00:00,,1,Flag,CLEAR,Sector,10.0,,CLEAR IN TRACK SECTOR 10
1223,9181,2023-10-29T19:10:01+00:00,,1,Flag,GREEN,Track,,,GREEN LIGHT - PIT EXIT OPEN
1223,9181,2023-10-29T19:17:03+00:00,,1,Other,,,,,INCIDENT INVOLVING CAR 14 (ALO) NOTED - SPEEDING IN THE PIT LANE
1223,9181,2023-10-29T19:20:01+00:00,,1,Other,,,,,PIT EXIT CLOSED
1223,9181,2023-10-29T19:22:05+00:00,,1,Flag,DOUBLE YELLOW,Sector,10.0,,DOUBLE YELLOW IN TRACK SECTOR 10
1223,9181,2023-10-29T19:22:37+00:00,,1,Flag,DOUBLE YELLOW,Sector,5.0,,DOUBLE YELLOW IN TRACK SECTOR 5
1223,9181,2023-10-29T19:22:38+00:00,,1,Other,,,,,DRS DISABLED IN ZONE 3
1223,9181,2023-10-29T19:22:48+00:00,,1,Flag,YELLOW,Sector,6.0,,YELLOW IN TRACK SECTOR 6
1223,9181,2023-10-29T19:23:03+00:00,,1,Flag,DOUBLE YELLOW,Sector,11.0,,DOUBLE YELLOW IN TRACK SECTOR 11
1223,9181,2023-10-29T19:23:05+00:00,,1,Other,,,,,DRS DISABLED IN ZONE 1
1223,9181,2023-10-29T19:23:30+00:00,,1,Flag,DOUBLE YELLOW,Sector,9.0,,DOUBLE YELLOW IN TRACK SECTOR 9
1223,9181,2023-10-29T19:24:32+00:00,,1,Flag,YELLOW,Sector,12.0,,YELLOW IN TRACK SECTOR 12
1223,9181,2023-10-29T19:26:06+00:00,,1,Flag,CLEAR,Sector,6.0,,CLEAR IN TRACK SECTOR 6
1223,9181,2023-10-29T19:28:06+00:00,,1,Flag,YELLOW,Sector,6.0,,YELLOW IN TRACK SECTOR 6
1223,9181,2023-10-29T19:28:20+00:00,,1,Flag,CLEAR,Sector,10.0,,CLEAR IN TRACK SECTOR 10
1223,9181,2023-10-29T19:30:03+00:00,,1,Flag,CLEAR,Sector,6.0,,CLEAR IN TRACK SECTOR 6
1223,9181,2023-10-29T19:30:36+00:00,,1,Flag,CLEAR,Sector,11.0,,CLEAR IN TRACK SECTOR 11
1223,9181,2023-10-29T19:30:59+00:00,,1,Flag,CLEAR,Sector,5.0,,CLEAR IN TRACK SECTOR 5
1223,9181,2023-10-29T19:30:59+00:00,,1,Other,,,,,DRS ENABLED IN ZONE 3
1223,9181,2023-10-29T19:34:40+00:00,,1,Flag,CLEAR,Sector,12.0,,CLEAR IN TRACK SECTOR 12
1223,9181,2023-10-29T19:34:40+00:00,,1,Other,,,,,DRS ENABLED IN ZONE 1
1223,9181,2023-10-29T19:36:24+00:00,,1,Flag,CLEAR,Sector,9.0,,CLEAR IN TRACK SECTOR 9
1223,9181,2023-10-29T19:45:10+00:00,,1,Other,,,,,RISK OF RAIN FOR F1 RACE IS 0%
1223,9181,2023-10-29T19:57:03+00:00,,1,Drs,,,,,DRS DISABLED
1223,9181,2023-10-29T20:03:18+00:00,,1,Flag,GREEN,Track,,,GREEN LIGHT - PIT EXIT OPEN
1223,9181,2023-10-29T20:03:18.321000+00:00,,1,SessionStatus,,,,,SESSION STARTED
1223,9181,2023-10-29T20:03:36+00:00,,1,Flag,DOUBLE YELLOW,Sector,3.0,,DOUBLE YELLOW IN TRACK SECTOR 3
1223,9181,2023-10-29T20:03:40+00:00,,1,Flag,YELLOW,Sector,3.0,,YELLOW IN TRACK SECTOR 3
1223,9181,2023-10-29T20:03:47+00:00,,1,Flag,CLEAR,Sector,3.0,,CLEAR IN TRACK SECTOR 3
1223,9181,2023-10-29T20:03:55+00:00,,1,Other,,,,,LAP 1 TURN 1 NOTED
1223,9181,2023-10-29T20:06:23+00:00,,3,Drs,,,,,DRS ENABLED
1223,9181,2023-10-29T20:07:36+00:00,,4,Other,,,,,FIA STEWARDS: LAP 1 TURN 1 REVIEWED NO FURTHER INVESTIGATION
