meeting_key,session_key,date,driver_number,lap_number,category,flag,scope,sector,qualifying_phase,message
1212,9110,2023-06-18T17:10:00+00:00,,1,Flag,GREEN,Track,,,GREEN LIGHT - PIT EXIT OPEN
1212,9110,2023-06-18T17:20:00+00:00,,1,Other,,,,,PIT EXIT CLOSED
1212,9110,2023-06-18T17:21:20+00:00,,1,Flag,YELLOW,Sector,5.0,,YELLOW IN TRACK SECTOR 5
1212,9110,2023-06-18T17:22:55+00:00,,1,Flag,CLEAR,Sector,5.0,,CLEAR IN TRACK SECTOR 5
1212,9110,2023-06-18T17:25:40+00:00,,1,Flag,YELLOW,Sector,4.0,,YELLOW IN TRACK SECTOR 4
1212,9110,2023-06-18T17:25:49+00:00,,1,Flag,CLEAR,Sector,4.0,,CLEAR IN TRACK SECTOR 4
1212,9110,2023-06-18T17:45:14+00:00,,1,Other,,,,,RISK OF RAIN FOR F1 RACE IS 10 %
1212,9110,2023-06-18T17:57:03+00:00,,1,Drs,,,,,DRS DISABLED
1212,9110,2023-06-18T18:03:05+00:00,,1,Flag,GREEN,Track,,,GREEN LIGHT - PIT EXIT OPEN
1212,9110,2023-06-18T18:03:05.483000+00:00,,1,SessionStatus,,,,,SESSION STARTED
1212,9110,2023-06-18T18:05:47+00:00,,3,Drs,,,,,DRS ENABLED
1212,9110,2023-06-18T18:06:03+00:00,,3,Other,,,,,CAR 20 (MAG) LAP DELETED - TRACK LIMITS AT TURN 13 LAP 1 14:04:30
1212,9110,2023-06-18T18:10:20+00:00,,6,Other,,,,,CAR 21 (DEV) TIME 1:19.152 DELETED - TRACK LIMITS AT TURN 13 LAP 4 14:08:31
1212,9110,2023-06-18T18:11:47+00:00,,7,Flag,YELLOW,Sector,6.0,,YELLOW IN TRACK SECTOR 6
1212,9110,2023-06-18T18:12:28+00:00,,8,SafetyCar,,,,,VIRTUAL SAFETY CAR DEPLOYED
1212,9110,2023-06-18T18:13:02+00:00,,8,SafetyCar,,,,,VIRTUAL SAFETY CAR ENDING
1212,9110,2023-06-18T18:13:14+00:00,,8,Flag,CLEAR,Track,,,TRACK CLEAR
1212,9110,2023-06-18T18:13:14+00:00,,8,Flag,CLEAR,Sector,6.0,,CLEAR IN TRACK SECTOR 6
1212,9110,2023-06-18T18:13:18+00:00,,8,Drs,,,,,DRS ENABLED
1212,9110,2023-06-18T18:18:38+00:00,,12,Flag,YELLOW,Sector,9.0,,YELLOW IN TRACK SECTOR 9
1212,9110,2023-06-18T18:18:39+00:00,,12,Other,,,,,DRS DISABLED IN ZONE 1
1212,9110,2023-06-18T18:18:43+00:00,,12,Other,,,,,DRS ENABLED IN ZONE 1
1212,9110,2023-06-18T18:18:43+00:00,,12,Flag,CLEAR,Sector,9.0,,CLEAR IN TRACK SECTOR 9
1212,9110,2023-06-18T18:18:44+00:00,,12,SafetyCar,,,,,SAFETY CAR DEPLOYED
1212,9110,2023-06-18T18:21:14+00:00,,13,Other,,,,,PIT LANE INCIDENT INVOLVING CARS 44 (HAM) AND 14 (ALO) NOTED - UNSAFE RELEASE
1212,9110,2023-06-18T18:22:21+00:00,,14,Flag,DOUBLE YELLOW,Sector,9.0,,DOUBLE YELLOW IN TRACK SECTOR 9
1212,9110,2023-06-18T18:25:48+00:00,,16,Other,,,,,"PIT EXIT INCIDENT INVOLVING CARS 31 (OCO), 77 (BOT) AND 20 (MAG) NOTED - OVERTAKING UNDER SAFETY CAR"
1212,9110,2023-06-18T18:26:11+00:00,,16,SafetyCar,,,,,SAFETY CAR IN THIS LAP
