position,driver_number,lap_duration,meeting_key,session_key
1,1,87.472,1230,9476
2,16,87.791,1230,9476
3,11,87.807,1230,9476
4,14,87.846,1230,9476
5,81,88.089,1230,9476
6,4,88.132,1230,9476
7,63,88.316,1230,9476
8,44,88.46,1230,9476
9,22,88.547,1230,9476
10,18,88.572,1230,9476
11,38,88.642,1230,9476
12,23,88.98,1230,9476
13,20,89.02,1230,9476
14,3,89.025,1230,9476
15,27,,1230,9476
16,77,89.179,1230,9476
17,31,89.475,1230,9476
18,10,89.479,1230,9476
19,2,89.526,1230,9476
20,24,,1230,9476
